,地區,大廈名單,報告日期/曾有涉及個案最後到訪的日期,相關確診/疑似個案編號
0,離島,香港天際萬豪酒店,5051,
1,灣仔,灣仔帝盛酒店,5052,
2,灣仔,灣仔帝盛酒店,5053,
3,油尖旺,香港海景絲麗酒店,5054,
4,元朗,嘉湖山莊景湖居 7座,5056,
5,屯門,建生邨泰生樓,5057,
6,離島,香港天際萬豪酒店,5060,
7,葵青,香港帝盛酒店,5062,
8,中西區,太慶大廈,5063,
9,深水埗,恆昌樓,5064,
10,油尖旺,帝樂文娜公館,5066,
11,九龍城,鴻興閣,5071,
12,沙田,錦龍苑龍耀閣,5072,
13,灣仔,灣仔帝盛酒店,5076,
14,油尖旺,最佳盛品酒店尖沙咀,5079,
15,油尖旺,最佳盛品酒店尖沙咀,5080,
16,油尖旺,香港九龍諾富特酒店,5081,
17,離島,香港天際萬豪酒店,5082,
18,元朗,鳳翔大廈,5083,
19,油尖旺,都會海逸酒店,5084,
20,油尖旺,香港海景絲麗酒店,5085,
21,油尖旺,最佳盛品酒店尖沙咀,5086,
22,中西區,普慶閣,5095,
23,油尖旺,維港灣酒店,5096,
24,油尖旺,帝峯‧皇殿 2座,5097,
25,油尖旺,福僑大廈,5098,
26,觀塘,觀塘帝盛酒店,5098,
27,觀塘,悦品海景酒店,5098,
28,離島,香港天際萬豪酒店,5099,
29,灣仔,光裕樓,5102,
30,油尖旺,位元樓,5104,
31,東區,華美達盛景酒店,5105,
32,沙田,翠嶺山莊 2座,5107,
33,油尖旺,最佳盛品酒店尖沙咀,5110,
34,油尖旺,立德大樓,5110,
35,葵青,長宏邨宏勇樓,5111,
36,沙田,翠嶺山莊 2座,5112,
37,離島,香港天際萬豪酒店,5113,
38,油尖旺,君怡酒店,5114,
39,葵青,藍澄灣 5座,5122,
40,油尖旺,豪麗大廈,5123,
41,油尖旺,香港仕德福山景酒店,5123,
42,油尖旺,立德大樓,5124,
43,油尖旺,立德大樓,5125,
44,東區,富家閣,5126,
45,油尖旺,君怡酒店,5130,
46,油尖旺,豪麗大廈,5130,
47,油尖旺,砵蘭街 177A號,5131,
48,灣仔,快添大廈,5132,
49,屯門,龍門居 15座,5133,
50,油尖旺,駿發花園 3座,5136,
51,屯門,寶田邨 6座,5137,
52,葵青,國寶之家,5140,
53,油尖旺,帝苑酒店,5141,
54,西貢,健明邨健晴樓,5143,
55,西貢,健明邨健晴樓,5144,
56,離島,富豪機場酒店,5145,
57,黃大仙,黃大仙康強苑,5148,
58,葵青,國寶之家,5149,
59,西貢,將軍澳健明邨健晴樓,5150,
60,葵青,國寶之家,5151,
61,葵青,國寶之家,5152,
62,葵青,國寶之家,5153,
63,葵青,國寶之家,5154,
64,葵青,國寶之家,5155,
65,葵青,國寶之家,5156,
66,葵青,國寶之家,5157,
67,葵青,國寶之家,5158,
68,葵青,國寶之家,5159,
69,葵青,國寶之家,5160,
70,東區,北角賽西湖大廈 6座,5161,
71,深水埗,元州商場,"4498, 4586, 4957",11/09/2020
72,九龍城,窩打老道 75號,"4956, 4967",11/09/2020
73,深水埗,保安道市政大廈,"2234, 2410, 2728, 2924, 3351, 3831, 3992, 4115, 4226, 4291, 4840, 4983",12/09/2020
74,屯門,愛定商場 都城餐廳,"4968, 4969, 4972",13/09/2020
75,油尖旺,朗豪坊,"1297, 1641, 2008, 2186, 3296, 3369, 3386, 3826, 4447, 4573, 4841, 4996",14/09/2020
76,沙田,交通城大廈,"4824, 4854, 4881, 4884, 4888, 4892, 4977",15/09/2020
77,屯門,愛定商場,"4820, 4894, 4927, 4948, 4968, 4969, 5002",16/09/2020
