,地區,大廈名單,報告日期/曾有涉及個案最後到訪的日期,相關確診/疑似個案編號
0,沙田,啟源樓,5331,
1,油尖旺,東方泛達酒店,5331,
2,大埔,大埔圍頭村,5332,
3,大埔,廣褔邨廣義樓,5336,
4,大埔,圍頭村,5337,
5,大埔,富善邨善鄰樓,5338,
6,東區,港島海逸君綽酒店,5340,
7,東區,港島海逸君綽酒店,5341,
8,大埔,圍頭村,5342,
9,灣仔,人和悅大廈,5343,
10,油尖旺,香港海景絲麗酒店,5344,
11,油尖旺,華美達華麗酒店,5345,
12,大埔,廣褔邨廣祐樓,5347,
13,大埔,富善邨善鄰樓,5348,
14,離島,諾富特東薈城酒店,5352,
15,元朗,水流田村,5354,
16,油尖旺,香港九龍諾富特酒店,5356,
17,離島,富豪機場酒店,5361,
18,九龍城,奧斯酒店,5362,
19,大埔,廣褔邨廣平樓,5365,
20,九龍城,巴豪苑,5367,
21,九龍城,巴豪苑,5371,
22,離島,愉景灣倚濤軒,5372,
23,元朗,翠苑,5373,
24,大埔,寶雅苑興和閣,5375,
25,油尖旺,香港九龍諾富特酒店,5376,
26,離島,昇薈 3座,5377,
27,油尖旺,九龍香格里拉大酒店,5379,
28,離島,香港天際萬豪酒店,5380,
29,大埔,寶雅苑興和閣,5382,
30,沙田,金獅花園 2期金寧閣,5384,
31,離島,昇薈 3座,5388,
32,離島,昇薈 3座,5389,
33,離島,昇薈 3座,5390,
34,葵青,葵盛西邨 9座,5391,
35,離島,香港天際萬豪酒店,5393,
36,離島,逸泰居,5396,
37,屯門,明偉大樓,5398,
38,荃灣,全.城滙第 7座,5399,
39,九龍城,都會軒 1座,5405,
40,油尖旺,君怡酒店,5408,
41,深水埗,海麗邨海暉樓,5409,
42,元朗,壆圍村,5417,
43,沙田,銀禧花園第 6座,5418,
44,中西區,翠景閣,5419,
45,北區,安盛苑,5420,
46,中西區,ONE · EIGHT · ONE酒店,5421,
47,離島,香港天際萬豪酒店,5425,
48,灣仔,香港銅鑼灣皇冠假日酒店,5426,
49,荃灣,豪景花園八座,5427,
50,灣仔,香港萬麗海景酒店,5429,
51,大埔,大埔中心 5期 18座,5432,
52,油尖旺,德豐大廈,5433,
53,東區,太古城太湖閣,5435,
54,深水埗,海麗邨海暉樓,5436,
55,油尖旺,最佳盛品酒店尖沙咀,5437,
56,黃大仙,慈康邨康潤樓,5439,
57,大埔,廣褔邨廣仁樓,5440,
58,沙田,新田圍邨盛圍樓,5446,
59,南區,南灣 9座,5451,
60,中西區,香港莎瑪荷李活服務式公寓,5454,
61,黃大仙,慈康邨康潤樓,5455,
62,黃大仙,慈康邨康潤樓,5456,
63,大埔,廣福邨廣仁樓,5457,
64,南區,南岸奧華酒店,5458,
65,油尖旺,德豐大廈,5459,
66,西貢,南豐廣場 6座,5463,
67,離島,香港天際萬豪酒店,5464,
68,葵青,香港荃灣絲麗酒店,5465,
69,油尖旺,三角洲酒店,5466,
70,油尖旺,香港九龍彩鴻酒店,5467,
71,離島,諾富特東薈城酒店,5468,
72,離島,逸泰居,5469,
73,元朗,采葉庭 12座,5470,
74,東區,華美達盛景酒店,5471,
75,葵青,葵盛西邨 6座,5472,
76,葵青,葵盛西邨 6座,5474,
77,油尖旺,香港海景絲麗酒店,5475,
78,沙田,香港沙田萬怡酒店,5476,
79,葵青,香港荃灣絲麗酒店,5477,
80,油尖旺,香港旺角帝盛酒店,5478,
81,沙田,愉田苑愉澤閣,5479,
82,中西區,兆英商業大廈,"5293, 5312",23/10/2020
83,南區,香葉道 1號,"5332, 5342",31/10/2020
84,黃大仙,摩士公園足球場,5354,04/11/2020
85,大埔,永發樓 德美壽司,5365,04/11/2020
86,屯門,麗寶商場,5398,04/11/2020
87,九龍城,新山道 6號 譽麵坊,5398,04/11/2020
88,南區,One Island South,5398,04/11/2020
89,大埔,鄉事會街 13號 華輝餐 廳,5365,05/11/2020
90,九龍城,教育局九龍塘教育服務 中心,5382,05/11/2020
91,九龍城,又一城 温野菜,5382,05/11/2020
92,油尖旺,富榮花園 17座,5382,05/11/2020
93,東區,香港維港凱悅尚萃酒店,5398,05/11/2020
94,油尖旺,旺角中心 1期,5398,05/11/2020
95,深水埗,北河街體育館,5398,05/11/2020
96,九龍城,城南道 創發潮州飯店,5399,05/11/2020
97,西貢,大網仔路 海灣吧,5399,05/11/2020
98,油尖旺,創興廣埸 盈館,5439,05/11/2020
99,觀塘,駿業熟食市場,5444,05/11/2020
100,沙田,新城市廣場一期 三星 台菜食堂,"5375, 5382",06/11/2020
101,灣仔,光大中心,"5375, 5384",06/11/2020
102,沙田,沙田娛樂城 扒王之王,5382,06/11/2020
103,灣仔,建利大廈,5384,06/11/2020
104,離島,東薈城,"5388, 5389",06/11/2020
105,荃灣,荃新天地麥奀 雲吞麵 世家,5399,06/11/2020
106,荃灣,荃新天地 米線陣,5399,06/11/2020
107,深水埗,海麗商場 喜兆年酒家,5436,06/11/2020
108,深水埗,海麗商場,5436,06/11/2020
109,油尖旺,胡社生行 金御海鮮酒 家,5439,06/11/2020
110,油尖旺,朗豪坊,5446,06/11/2020
111,荃灣,荃灣廣場 鴻星中菜,"5399, 5444",07/11/2020
112,九龍城,嘉福閣 德昌魚蛋粉,"5367, 5371",07/11/2020
113,灣仔,海華大廈,5371,07/11/2020
114,沙田,聖公會主風小學,"5375, 5382",07/11/2020
115,中西區,香港大學莊月明文娛中 心 Café 330,5382,07/11/2020
116,中西區,香港大學明華綜合大樓,5382,07/11/2020
117,沙田,M.C. BOX 隆亨市集,5384,07/11/2020
118,離島,迪欣湖兒童遊樂場,5388,07/11/2020
119,屯門,仁愛堂街 14號,5398,07/11/2020
120,中西區,薄扶林道 22-32號 鴻 興茶餐廳,5419,07/11/2020
121,油尖旺,新世紀廣場 百樂潮州 酒樓,5419,07/11/2020
122,油尖旺,埃華街 85-87號 金沙 茶餐廳,5427,07/11/2020
123,油尖旺,西九匯,5427,07/11/2020
124,大埔,昌運中心 瑞峰軒,5432,07/11/2020
125,荃灣,荃新天地,5444,07/11/2020
126,荃灣,楊屋道市政大廈,5444,07/11/2020
127,灣仔,莊士敦道 178-186號 麥當勞,5384,08/11/2020
128,油尖旺,朗豪坊 麥當勞,5391,08/11/2020
129,油尖旺,胡社生行 金苑酒家,5391,08/11/2020
130,屯門,明藝街 8號 妙法齋,5398,08/11/2020
131,沙田,禾輋邨 民禾樓,5418,08/11/2020
132,油尖旺,太子道西 141號 元朗 冰室,5427,08/11/2020
133,大埔,昌運中心 咪走雞燒味 至尊小廚,5432,08/11/2020
134,大埔,大埔廣場 爭鮮迴轉壽 司,5432,08/11/2020
135,油尖旺,新漢大廈,5433,08/11/2020
136,油尖旺,洋松街 56號 鴻昌茶餐 廳,5433,08/11/2020
137,沙田,京瑞廣場一期 麗島小 廚,5399,09/11/2020
138,沙田,京瑞廣場一期 狀元橋 米線,5399,09/11/2020
139,沙田,京瑞廣場一期 台豐台 灣美食,5399,09/11/2020
140,荃灣,如心海景酒店 如粵滬 中菜廳,"5399, 5444",09/11/2020
141,葵青,葵涌邨葵涌商場,5427,09/11/2020
142,屯門,啟豐商場 小桃園餐廳 小廚,5427,09/11/2020
143,觀塘,信和工商中心 祥和食 堂,5427,09/11/2020
144,沙田,香港中文大學 李炳醫 學圖書館,5432,09/11/2020
145,沙田,香港中文大學 大學保 健醫療中心,5432,09/11/2020
146,沙田,全輝中心 裕發粉麵茶 餐廳,5432,09/11/2020
147,灣仔,皇室堡 元氣壽司,5435,09/11/2020
148,灣仔,山光道 25號,5446,09/11/2020
149,沙田,新貿中心 永興食堂,5399,10/11/2020
150,沙田,偉達中心,5399,10/11/2020
151,葵青,葵涌商場街市,5427,10/11/2020
152,葵青,光輝大廈 雲貴軒米線 專門店,5427,10/11/2020
153,大埔,大埔廣場,5432,10/11/2020
154,九龍城,譚公道 34E號 品甜咖 啡店,5435,10/11/2020
155,九龍城,協恩中學,5435,10/11/2020
156,深水埗,北河街街市及熟食中心,5436,10/11/2020
157,黃大仙,毓華街 64號,5439,10/11/2020
158,觀塘,創紀之城 1期渣打中心,5444,10/11/2020
159,灣仔,希慎廣場,5426,11/11/2020
160,觀塘,國際展貿中心 台灣麵,5427,11/11/2020
161,觀塘,國際展貿中心,5427,11/11/2020
162,觀塘,信和工商中心 信和食 堂,5427,11/11/2020
163,油尖旺,奧柏 ̇御峯商場 彩翠 軒酒家,5433,11/11/2020
164,黃大仙,鳳德社區中心,5455,11/11/2020
165,大埔,大埔墟街市,5457,11/11/2020
166,中西區,創業商場,5470,11/11/2020
167,中西區,One-Eight-One Hotel 壹八壹冰室,5470,11/11/2020
168,沙田,新田圍邨商場,5446,12/11/2020
169,油尖旺,始創中心 潮.悅,5456,12/11/2020
170,元朗,港鐵元朗站地下,5470,12/11/2020
171,元朗,采葉庭 11座,5470,14/11/2020
172,九龍城,北帝街 27A號,5479,14/11/2020
173,元朗,形點 II,5470,15/11/2020
174,葵青,葵盛西邨商場 龍順軒 海鮮酒家,5474,15/11/2020
175,油尖旺,莊士倫敦廣場,"5439, 5472",16/11/2020
176,深水埗,陸佰中心,5470,16/11/2020
