,地區,大廈名單,報告日期/曾有涉及個案最後到訪的日期,相關確診/疑似個案編號
0,離島,香港天際萬豪酒店,5060,
1,葵青,香港帝盛酒店,5062,
2,中西區,太慶大廈,5063,
3,深水埗,恆昌樓,5064,
4,油尖旺,帝樂文娜公館,5066,
5,九龍城,鴻興閣,5071,
6,沙田,錦龍苑龍耀閣,5072,
7,灣仔,灣仔帝盛酒店,5076,
8,油尖旺,最佳盛品酒店尖沙咀,5079,
9,油尖旺,最佳盛品酒店尖沙咀,5080,
10,油尖旺,香港九龍諾富特酒店,5081,
11,離島,香港天際萬豪酒店,5082,
12,元朗,鳳翔大廈,5083,
13,油尖旺,都會海逸酒店,5084,
14,油尖旺,香港海景絲麗酒店,5085,
15,油尖旺,最佳盛品酒店尖沙咀,5086,
16,中西區,普慶閣,5095,
17,油尖旺,維港灣酒店,5096,
18,油尖旺,帝峯‧皇殿 2座,5097,
19,油尖旺,福僑大廈,5098,
20,觀塘,觀塘帝盛酒店,5098,
21,觀塘,悦品海景酒店,5098,
22,離島,香港天際萬豪酒店,5099,
23,灣仔,光裕樓,5102,
24,油尖旺,位元樓,5104,
25,東區,華美達盛景酒店,5105,
26,沙田,翠嶺山莊 2座,5107,
27,油尖旺,最佳盛品酒店尖沙咀,5110,
28,油尖旺,立德大樓,5110,
29,葵青,長宏邨宏勇樓,5111,
30,沙田,翠嶺山莊 2座,5112,
31,離島,香港天際萬豪酒店,5113,
32,油尖旺,君怡酒店,5114,
33,葵青,藍澄灣 5座,5122,
34,油尖旺,豪麗大廈,5123,
35,油尖旺,香港仕德福山景酒店,5123,
36,油尖旺,立德大樓,5124,
37,油尖旺,立德大樓,5125,
38,東區,富家閣,5126,
39,油尖旺,君怡酒店,5130,
40,油尖旺,豪麗大廈,5130,
41,油尖旺,砵蘭街 177A號,5131,
42,灣仔,快添大廈,5132,
43,屯門,龍門居 15座,5133,
44,油尖旺,駿發花園 3座,5136,
45,屯門,寶田邨 6座,5137,
46,葵青,國寶之家,5140,
47,油尖旺,帝苑酒店,5141,
48,西貢,健明邨健晴樓,5143,
49,西貢,健明邨健晴樓,5144,
50,離島,富豪機場酒店,5145,
51,黃大仙,黃大仙康強苑,5148,
52,葵青,國寶之家,5149,
53,西貢,健明邨健晴樓,5150,
54,葵青,國寶之家,5151,
55,葵青,國寶之家,5152,
56,葵青,國寶之家,5153,
57,葵青,國寶之家,5154,
58,葵青,國寶之家,5155,
59,葵青,國寶之家,5156,
60,葵青,國寶之家,5157,
61,葵青,國寶之家,5158,
62,葵青,國寶之家,5159,
63,葵青,國寶之家,5160,
64,東區,賽西湖大廈 6座,5161,
65,離島,映灣園悅濤軒 3期 9座,5163,
66,屯門,安定邨定龍樓,5164,
67,油尖旺,駿發花園 3座,5165,
68,深水埗,基隆街 108號,5166,
69,大埔,新峰花園 15座,5169,
70,觀塘,秀茂坪邨秀逸樓,5170,
71,深水埗,元州商場,"4498, 4586, 4957",11/09/2020
72,九龍城,窩打老道 75號,"4956, 4967",11/09/2020
73,深水埗,保安道市政大廈,"2234, 2410, 2728, 2924, 3351, 3831, 3992, 4115, 4226, 4291, 4840, 4983",12/09/2020
74,屯門,愛定商場 都城餐廳,"4968, 4969, 4972",13/09/2020
75,油尖旺,朗豪坊,"1297, 1641, 2008, 2186, 3296, 3369, 3386, 3826, 4447, 4573, 4841, 4996",14/09/2020
