,地區,大廈名單,報告日期/曾有涉及個案最後到訪的日期,相關確診/疑似個案編號
0,灣仔,銅鑼灣利景酒店,5326,
1,離島,諾富特東薈城酒店,5328,
2,沙田,啟源樓,5331,
3,油尖旺,東方泛達酒店,5331,
4,離島,海景渡假樂園,5332,
5,大埔,大埔圍頭村,5332,
6,大埔,廣褔邨廣義樓,5336,
7,大埔,圍頭村,5337,
8,大埔,富善邨善鄰樓,5338,
9,東區,港島海逸君綽酒店,5340,
10,東區,港島海逸君綽酒店,5341,
11,大埔,圍頭村,5342,
12,灣仔,人和悅大廈,5343,
13,油尖旺,香港海景絲麗酒店,5344,
14,油尖旺,華美達華麗酒店,5345,
15,大埔,廣褔邨廣祐樓,5347,
16,大埔,富善邨善鄰樓,5348,
17,離島,諾富特東薈城酒店,5352,
18,元朗,水流田村,5354,
19,油尖旺,香港九龍諾富特酒店,5356,
20,離島,富豪機場酒店,5361,
21,九龍城,奧斯酒店,5362,
22,大埔,廣褔邨廣平樓,5365,
23,九龍城,巴豪苑,5367,
24,九龍城,巴豪苑,5371,
25,離島,愉景灣倚濤軒,5372,
26,元朗,翠苑,5373,
27,大埔,寶雅苑興和閣,5375,
28,油尖旺,香港九龍諾富特酒店,5376,
29,離島,昇薈 3座,5377,
30,油尖旺,九龍香格里拉大酒店,5379,
31,離島,香港天際萬豪酒店,5380,
32,大埔,寶雅苑興和閣,5382,
33,沙田,金獅花園 2期金寧閣,5384,
34,離島,東涌昇薈 3座,5388,
35,離島,東涌昇薈 3座,5389,
36,離島,東涌昇薈 3座,5390,
37,葵青,葵盛西邨 9座,5391,
38,離島,香港天際萬豪酒店,5393,
39,離島,逸泰居,5396,
40,屯門,屯門鄉事會路 18號明偉大樓,5398,
41,荃灣,全.城滙第 7座,5399,
42,九龍城,都會軒 1座,5405,
43,油尖旺,君怡酒店,5408,
44,深水埗,海麗邨海暉樓,5409,
45,元朗,壆圍村,5417,
46,沙田,銀禧花園第 6座,5418,
47,中西區,西營盤翠景閣,5419,
48,北區,安盛苑,5420,
49,中西區,ONE · EIGHT · ONE酒店,5421,
50,離島,香港天際萬豪酒店,5425,
51,灣仔,香港銅鑼灣皇冠假日酒店,5426,
52,荃灣,豪景花園八座,5427,
53,灣仔,香港萬麗海景酒店,5429,
54,大埔,大埔中心 5期 18座,5432,
55,油尖旺,德豐大廈,5433,
56,東區,太古城 太湖閣,5435,
57,深水埗,海麗邨海暉樓,5436,
58,油尖旺,最佳盛品酒店尖沙咀,5437,
59,黃大仙,慈康邨康潤樓,5439,
60,大埔,廣褔邨廣仁樓,5440,
61,中西區,兆英商業大廈,"5293, 5312",23/10/2020
62,大埔,廣福道 88號 三不館車 仔麵,5336,31/10/2020
63,黃大仙,聯合道 182-188號 食棧,5337,31/10/2020
64,元朗,欖口村欖堤東路,5354,31/10/2020
65,沙田,賽馬會傑志中心,5354,31/10/2020
66,元朗,天水圍社區運動場,5354,31/10/2020
67,南區,香葉道 1號,"5332, 5342",31/10/2020
68,灣仔,珍慶樓 麥當勞,5343,01/11/2020
69,沙田,新城市廣場,5375,01/11/2020
70,元朗,安寧路 112A號,5354,02/11/2020
71,黃大仙,樂富廣場 丸亀製麵,5398,03/11/2020
72,九龍城,浸會大學,5398,03/11/2020
73,中西區,統一中心,5417,03/11/2020
74,黃大仙,摩士公園足球場,5354,04/11/2020
75,大埔,永發樓 德美壽司,5365,04/11/2020
76,屯門,麗寶商場,5398,04/11/2020
77,九龍城,新山道 6號 譽麵坊,5398,04/11/2020
78,南區,One Island South,5398,04/11/2020
79,大埔,鄉事會街 13號 華輝餐廳,5365,05/11/2020
80,九龍城,教育局九龍塘教育服務 中心,5382,05/11/2020
81,九龍城,又一城 温野菜,5382,05/11/2020
82,油尖旺,富榮花園 17座,5382,05/11/2020
83,東區,香港維港凱悅尚萃酒店,5398,05/11/2020
84,油尖旺,旺角中心 1期,5398,05/11/2020
85,深水埗,北河街體育館,5398,05/11/2020
86,九龍城,城南道 創發潮州飯店,5399,05/11/2020
87,西貢,大網仔路 海灣吧,5399,05/11/2020
88,油尖旺,創興廣埸 盈館,5439,05/11/2020
89,沙田,沙田娛樂城 扒王之王,5382,06/11/2020
90,灣仔,建利大廈,5384,06/11/2020
91,荃灣,荃灣廣場 鴻星中菜,5399,06/11/2020
92,荃灣,荃新天地麥奀 雲吞麵 世家,5399,06/11/2020
93,荃灣,荃新天地 米線陣,5399,06/11/2020
94,深水埗,海麗商場 喜兆年酒家,5436,06/11/2020
95,深水埗,海麗商場,5436,06/11/2020
96,油尖旺,胡社生行 金御海鮮酒 家,5439,06/11/2020
97,沙田,新城市廣場一期 三星 台菜食堂,"5375, 5382",06/11/2020
