,地區,大廈名單,報告日期/曾有涉及個案最後到訪的日期,相關確診/疑似個案編號
0,沙田,嘉華星濤灣 1座,5915,
1,觀塘,花園大廈玉蓮臺 2座,5916,
2,大埔,布心排村,5917,
3,九龍城,公爵閣,5918,
4,九龍城,公爵閣,5919,
5,東區,寶馬山花園 8座,5920,
6,深水埗,又一村屏園,5921,
7,九龍城,安樂工廠大廈 C座,5922,
8,葵青,長安邨安海樓,5923,
9,油尖旺,天成大廈,5924,
10,九龍城,安樂工廠大廈 C座,5925,
11,沙田,九肚村,5927,
12,九龍城,美善同道 61號,5928,
13,九龍城,嘉皇臺,5929,
14,葵青,盈翠半島 1期 3A座,5930,
15,東區,翠灣邨翠壽樓,5931,
16,屯門,建生邨樂生樓,5932,
17,深水埗,大坑西新邨民樂樓,5933,
18,油尖旺,利群大廈,5934,
19,灣仔,永威閣,5935,
20,東區,恆英大廈,5936,
21,西貢,旭輝臺第 2座,5937,
22,中西區,威利麻街 23號,5938,
23,油尖旺,港灣豪庭 4座,5939,
24,觀塘,安泰邨智泰樓,5940,
25,九龍城,嘉匯第 2座,5941,
26,屯門,寶田邨 6座,5943,
27,油尖旺,威發大廈,5944,
28,荃灣,德泰大廈,5945,
29,深水埗,盈暉臺 2座,5946,
30,荃灣,碧堤半島 6座,5947,
31,沙田,美林邨美楓樓,5948,
32,油尖旺,恒裕閣,5949,
33,沙田,雲疊花園 3座,5950,
34,深水埗,新寧大廈,5951,
35,北區,掃管埔村,5952,
36,灣仔,永富苑,5955,
37,中西區,華冠大廈,5956,
38,葵青,浩景臺 3座,5957,
39,荃灣,海之戀 10座,5958,
40,東區,慧雅閣 C座,5959,
41,深水埗,又一村高槐路,5960,
42,黃大仙,瓊麗苑瓊泰閣,5961,
43,離島,珀麗灣 30座,5962,
44,九龍城,德朗邨德瑜樓,5963,
45,深水埗,石硤尾邨美山樓,5964,
46,葵青,翠怡花園 1座,5965,
47,觀塘,得寶花園 F座,5966,
48,葵青,青衣邨宜居樓,5967,
49,黃大仙,宏景花園 6座,5969,
50,九龍城,嘉匯 2座,5970,
51,元朗,朗屏邨玉屏樓,5971,
52,沙田,玖瓏山天瓏閣 1座,5972,
53,南區,利群商業大廈,5973,
54,油尖旺,上海街 495號金基樓,5974,
55,中西區,百年大樓 2座,5975,
56,深水埗,宇晴軒 6座,5976,
57,油尖旺,帝柏海灣 1座,5977,
58,沙田,玖瓏山天瓏閣 1座,5978,
59,觀塘,麗晶花園 6座,5979,
60,灣仔,金龍臺 6號金龍大廈,5980,
61,中西區,隆基大廈,5981,
62,黃大仙,宏景花園 3座,5982,
63,中西區,蘇杭街 106-108號,5983,
64,灣仔,利景酒店,5984,
65,油尖旺,帝柏海灣 2座,5985,
66,觀塘,富麗花園紫荊閣,5986,
67,東區,維港頌 1座,5987,
68,元朗,富達廣場 A座,5988,
69,灣仔,四寶大廈,5989,
70,黃大仙,樂富邨宏康樓,5990,
71,中西區,海景大廈,5991,
72,沙田,水泉澳邨欣泉樓,5992,
73,葵青,葵涌邨映葵樓,5993,
74,葵青,天際中心,5994,
75,葵青,葵涌邨映葵樓,5995,
76,東區,翠灣邨翠壽樓,5996,
77,東區,嘉寶大廈,5997,
78,九龍城,嘉匯 2座,5999,
79,黃大仙,竹園北邨榕園樓,6000,
80,油尖旺,九龍彩鴻酒店,6001,
81,深水埗,盈暉臺 2座,6002,
82,葵青,葵芳邨葵泰樓,6003,
83,觀塘,富麗花園紫荊閣,6004,
84,東區,康山花園 2座,6005,
85,屯門,友愛邨愛智樓高座,6006,
86,觀塘,曉麗苑曉和閣,6007,
87,觀塘,順天邨天韻樓,6008,
88,元朗,大旗嶺,6009,
89,荃灣,綠楊新邨 A座,6010,
90,葵青,曉峰園 2座,6011,
91,九龍城,黃埔花園 4期 4座,6012,
92,黃大仙,宏景花園 2座,6013,
93,大埔,鹿茵山莊 1座,6014,
94,黃大仙,宏景花園 2座,6015,
95,沙田,東寧大廈,6016,
96,沙田,蔚景園 1座,6017,
97,沙田,禾輋邨欣和樓,6018,
98,沙田,新翠邨新傑樓,6019,
99,沙田,富豪花園富儷閣,6020,
100,深水埗,南邦大廈,6021,
101,油尖旺,帝柏海灣 2座,6022,
102,觀塘,彩德邨彩敬樓,6023,
103,深水埗,麗翠苑麗楊閣,6024,
104,深水埗,石硤尾邨美盛樓,6025,
105,觀塘,曉麗苑曉晴閣,6026,
106,九龍城,東頭(二)邨貴東樓,6027,
107,油尖旺,染布房街 15號,6029,
108,灣仔,啟超道 16號,6030,
109,南區,置富花園富興苑,6031,
110,油尖旺,帝柏海灣 5座,6032,
111,離島,東堤灣畔 7座,6033,
112,西貢,界咸村,6034,
113,大埔,布心排村,6035,
114,荃灣,三棟屋村,6036,
115,沙田,黃竹洋村,6037,
116,灣仔,曉廬,6038,
117,深水埗,盈暉臺 2座,6039,
118,中西區,寶樺臺,6040,
119,大埔,太和邨居和樓,6042,
120,葵青,長安邨安濤樓,6044,
121,觀塘,牛頭角上邨常榮樓,6046,
122,九龍城,德朗邨德珊樓,6048,
123,深水埗,白田邨盛田樓,6049,
124,中西區,學士臺 2座,6050,
125,沙田,沙田第一城 33座,6051,
126,南區,華貴邨華善樓,6052,
127,屯門,欣田邨喜田樓,6053,
128,黃大仙,黃大仙下邨龍逸樓,6054,
129,黃大仙,采頤花園 6座,6055,
130,東區,東駿苑銀駿閣,6056,
131,東區,慧雅閣,6057,
132,屯門,山景邨景安樓,6058,
133,黃大仙,鵬程苑,6059,
134,沙田,銀禧花園 7座,6060,
135,東區,康山花園 2座,6061,
136,沙田,世界花園月桂閣,6062,
137,西貢,沙角尾,6063,
138,觀塘,秀茂坪邨秀樂樓,6064,
139,北區,華明邨富明樓,6065,
140,南區,利東邨東茂樓,6066,
141,南區,海怡半島豐景閣 29座,6067,
142,觀塘,觀塘花園大廈百靈樓,6068,
143,葵青,葵盛西邨 8座,6069,
144,觀塘,麗晶花園 18座,6070,
145,沙田,秦石邨石晶樓,6071,
146,東區,鯉景灣逸星閣,6072,
147,深水埗,順景華庭,6073,
148,深水埗,美孚新邨 5期,6074,
149,北區,花都廣場 7座,6075,
150,大埔,培錦樓,6076,
151,沙田,美田邨美樂樓,6077,
152,大埔,景雅苑景欣閣,6078,
153,灣仔,養和醫院,6079,
154,北區,清河邨清平樓,6080,
155,大埔,翠怡花園 B座,6081,
156,北區,彩園邨彩玉樓,6082,
157,西貢,煜明苑焜明閣,6083,
158,西貢,新都城 2期,6084,
159,觀塘,宏光樓,6085,
160,觀塘,藍田邨藍蔚樓,6086,
161,油尖旺,港景峰 3座,6087,
162,觀塘,牛頭角下邨貴亮樓,6088,
163,黃大仙,東匯邨匯智樓,6089,
164,沙田,恆安邨恆日樓,6090,
165,屯門,寶田邨 6座,6091,
166,屯門,大興邨興泰樓,6092,
167,油尖旺,廣榮樓,6093,
168,屯門,友愛邨愛明樓低座,6094,
169,黃大仙,慈民邨民健樓,6095,
170,灣仔,鴻福大廈,6096,
171,灣仔,融園,6097,
172,屯門,藍地泥圍,6098,
173,灣仔,鴻福大廈,6100,
174,東區,華美達盛景酒店,6101,
175,荃灣,遠東絲麗酒店,6102,
176,深水埗,凱樂苑凱碧閣,6103,
177,油尖旺,文蔚樓,6104,
178,油尖旺,通菜街 142-146號啟運大廈,6105,
179,觀塘,樂華北邨勤華樓,6106,
180,大埔,培錦樓,6108,
181,油尖旺,中原樓,6109,
182,深水埗,麗安邨麗德樓,6110,
183,油尖旺,上海街 703號,6111,
184,觀塘,協威園,6112,
185,九龍城,聯發大廈,6113,
186,九龍城,富輝大廈,6114,
187,東區,海景花園金楓閣,6115,
188,灣仔,麗駿酒店,6116,
189,東區,月明樓,6117,
190,元朗,屏山塘坊村,6118,
191,葵青,葵芳邨葵明樓,6119,
192,沙田,耀安邨耀欣樓,6120,
193,元朗,蝶翠峰 17座,6121,
194,黃大仙,鑽嶺,6122,
195,葵青,長安邨安濤樓,6123,
196,元朗,柏慧豪廷 2期 8座,6124,
197,深水埗,美孚新邨 5期,6125,
198,九龍城,傲雲峰 5座,6131,
199,黃大仙,鳳德邨硃鳳樓,6132,
200,南區,海怡半島怡雅閣 9座,6133,
