,地區,大廈名單,報告日期/曾有涉及個案最後到訪的日期,相關確診/疑似個案編號
0,離島,香港天際萬豪酒店,5099,
1,灣仔,光裕樓,5102,
2,油尖旺,位元樓,5104,
3,東區,華美達盛景酒店,5105,
4,沙田,翠嶺山莊 2座,5107,
5,油尖旺,最佳盛品酒店尖沙咀,5110,
6,油尖旺,立德大樓,5110,
7,葵青,長宏邨宏勇樓,5111,
8,沙田,翠嶺山莊 2座,5112,
9,離島,香港天際萬豪酒店,5113,
10,油尖旺,君怡酒店,5114,
11,葵青,藍澄灣 5座,5122,
12,油尖旺,豪麗大廈,5123,
13,油尖旺,香港仕德福山景酒店,5123,
14,油尖旺,立德大樓,5124,
15,油尖旺,立德大樓,5125,
16,東區,富家閣,5126,
17,油尖旺,君怡酒店,5130,
18,油尖旺,豪麗大廈,5130,
19,油尖旺,砵蘭街 177A號,5131,
20,灣仔,快添大廈,5132,
21,屯門,龍門居 15座,5133,
22,觀塘,油翠苑泳美閣,5135,
23,油尖旺,駿發花園 3座,5136,
24,屯門,寶田邨 6座,5137,
25,葵青,國寶之家,5140,
26,油尖旺,帝苑酒店,5141,
27,西貢,健明邨健晴樓,5143,
28,西貢,健明邨健晴樓,5144,
29,離島,富豪機場酒店,5145,
30,黃大仙,康強苑,5148,
31,葵青,國寶之家,5149,
32,西貢,健明邨健晴樓,5150,
33,葵青,國寶之家,5151,
34,葵青,國寶之家,5152,
35,葵青,國寶之家,5153,
36,葵青,國寶之家,5154,
37,葵青,國寶之家,5155,
38,葵青,國寶之家,5156,
39,葵青,國寶之家,5157,
40,葵青,國寶之家,5158,
41,葵青,國寶之家,5159,
42,葵青,國寶之家,5160,
43,東區,賽西湖大廈 6座,5161,
44,離島,映灣園 3期悅濤軒 9座,5163,
45,屯門,安定邨定龍樓,5164,
46,油尖旺,駿發花園 3座,5165,
47,深水埗,基隆街 108號,5166,
48,大埔,新峰花園 15座,5169,
49,觀塘,秀茂坪邨秀逸樓,5170,
50,葵青,國寶之家,5174,
51,深水埗,明德大廈,5175,
52,離島,映灣園 3期悅濤軒 9座,5176,
53,葵青,國寶之家,5179,
54,葵青,國寶之家,5180,
55,油尖旺,華美達華麗酒店,5182,
56,東區,北角 M1酒店,5183,
57,九龍城,九龍海逸君綽酒店,5184,
58,葵青,國寶之家,5185,
59,深水埗,蘇屋邨彩雀樓,5186,
60,葵青,國寶之家,5187,
61,離島,愉景灣 4期蘅峯倚濤軒,5189,
62,西貢,日出康城 2B期領峯 8座 R,5190,
63,離島,愉景灣 4期蘅峯倚濤軒,5191,
64,北區,天平邨天喜樓,5193,
65,荃灣,悅來酒店,5193,
66,西貢,天晉第 8座,5195,
67,九龍城,九龍海逸君綽酒店,5197,
68,荃灣,香港遠東絲麗酒店,5198,
69,觀塘,碧麗苑 A座,5199,
70,西貢,天晉第 8座,5200,
71,荃灣,友聯大廈,5201,
72,灣仔,灣仔帝盛酒店,5202,
73,離島,藍天海岸 1期 2座,5205,
74,西貢,天晉 8座,5206,
75,西貢,飛鵝花園,5207,
76,灣仔,華麗銅鑼灣酒店,5208,
77,油尖旺,華美達華麗酒店,5209,
78,油尖旺,最佳盛品酒店尖沙咀,5213,
79,油尖旺,華美達華麗酒店,5214,
80,東區,頤庭酒店銅鑼灣,5215,
81,西貢,景林邨景榆樓,5216,
82,南區,薄扶林花園 6座,5217,
83,油尖旺,帝樂文娜公館,5218,
84,荃灣,嘉民國際訊通中心,"4933, 5008, 5059",18/09/2020
85,屯門,屯門鄉事會路 113號,"5049, 5057",21/09/2020
86,油尖旺,利就商業大廈 China Secret,"5098, 5107, 5141, 5148, 5175",23/09/2020
87,九龍城,侯王道 39-43號,"4938, 4965, 5098",28/09/2020
88,油尖旺,港威酒店,"5164, 5175, 5193, 5201",28/09/2020
89,油尖旺,華懋金馬倫中心 Virgo Bar & Restaurant,"5148, 5175",01/10/2020
90,觀塘,鯉魚門市政大廈,"2634, 2647, 2656, 3908, 4800, 4928, 5135",02/10/2020
91,油尖旺,星光行 大家樂,5124,02/10/2020
92,東區,城市花園 傷心酸辣粉,5126,02/10/2020
93,東區,太古城中心,5126,02/10/2020
94,觀塘,APM 茶木 · 台式休閒餐廳,5135,02/10/2020
95,觀塘,瑞和街市政大廈,5135,02/10/2020
96,東區,港運城 皇后飯店,5161,02/10/2020
97,油尖旺,香港帝苑酒店 Le Soleil,5132,03/10/2020
98,油尖旺,永安廣場,5132,03/10/2020
99,屯門,雅都商場 譚仔三哥,5133,03/10/2020
100,屯門,仁愛堂鄭耀源紀念健 體中心,5133,03/10/2020
101,油尖旺,永安九龍中心 聯邦金閣酒家,5136,03/10/2020
102,葵青,石蔭商場 大快活,5149,03/10/2020
103,灣仔,Tower 535,5161,03/10/2020
104,北區,和興體育館,5193,03/10/2020
105,屯門,金銘大廈 金銘潮州粉麵,5133,04/10/2020
106,屯門,龍門居 雲貴軒米線專門店,5133,04/10/2020
107,油尖旺,西洋菜南街 158號,5135,04/10/2020
108,油尖旺,豉油街 27號 B 及 C,5136,04/10/2020
109,葵青,石蔭商場 麥當勞,5149,04/10/2020
110,灣仔,合和中心,5161,04/10/2020
111,離島,航膳東路 13號,5164,04/10/2020
112,西貢,彩明商場 譚仔雲南米線,5200,04/10/2020
113,西貢,富康花園商場,5206,04/10/2020
114,西貢,TKO Spot,5206,04/10/2020
115,西貢,將軍澳廣場,5206,04/10/2020
116,屯門,愛定商場,"4820, 4894, 4927, 4948, 4968, 4969, 5002, 5164",05/10/2020
117,觀塘,秀茂坪商場,5143,05/10/2020
118,葵青,光輝樓 黃金冰室,5149,05/10/2020
119,油尖旺,香港帝苑酒店 Sabatini意大利餐廳,5163,05/10/2020
120,觀塘,觀塘偉業街 223至 231號宏利金融中心 A 座,5175,05/10/2020
121,屯門,香港專業教育學院 (屯門),5193,05/10/2020
122,屯門,青年學院(屯門),5193,05/10/2020
123,西貢,寶盈花園商場 中華小廚,5195,05/10/2020
124,西貢,普通道 1794A號,5200,05/10/2020
125,西貢,彩明商場(擴建部分),5150,06/10/2020
126,大埔,大埔綜合大樓 東記上海麵,5169,06/10/2020
127,中西區,國際金融中心商場,5200,06/10/2020
128,中西區,環球大廈,5200,06/10/2020
129,灣仔,養和醫院,"5135, 5136, 5137, 5166",07/10/2020
130,大埔,大埔超級城 D區 豪宴薈,5169,07/10/2020
131,大埔,新達廣場 牛気,5169,07/10/2020
132,深水埗,汝州街 204-206號 南昌冰室,5175,07/10/2020
133,離島,映灣薈,5176,07/10/2020
134,西貢,寶盈花園地下 11A號 舖,5195,07/10/2020
135,油尖旺,香港帝苑酒店 雅苑座,5169,08/10/2020
136,油尖旺,香港帝苑酒店,5170,08/10/2020
137,西貢,裕明苑裕昌閣,"5200, 5206",09/10/2020
138,油尖旺,香港文化中心,5205,09/10/2020
139,灣仔,入境事務大樓,5205,09/10/2020
140,西貢,寶盈花園地下 12號舖,"5200, 5206",10/10/2020
141,離島,亞洲空運中心,5201,10/10/2020
142,油尖旺,港威商場 cookedDeli by city'super,5205,10/10/2020
143,油尖旺,北京道一號,5205,10/10/2020
144,南區,深灣 9號 8座,5205,10/10/2020
145,中西區,置地廣場 Zuma,5207,10/10/2020
146,離島,東薈城名店倉,5205,11/10/2020
147,九龍城,合誠商業大廈 中國基 督教播道會樂泉堂,5216,11/10/2020
148,九龍城,高山劇場 康姨小廚,5216,11/10/2020
149,油尖旺,好時中心,5207,12/10/2020
150,深水埗,李鄭屋邨孝慈樓 香港 心理衞生會李鄭屋宿 舍,5216,12/10/2020
151,沙田,新城市廣場一期 大家樂,5216,12/10/2020
