,地區,大廈名單,報告日期/曾有涉及個案最後到訪的日期,相關確診/疑似個案編號
0,觀塘,牛頭角下邨貴輝樓,4812,
1,觀塘,牛頭角下邨貴輝樓,4813,
2,觀塘,牛頭角下邨貴輝樓,4814,
3,觀塘,牛頭角下邨貴輝樓,4815,
4,荃灣,滿樂大廈從心樓,4816,
5,元朗,水蕉新村,4817,
6,元朗,蝶翠峰 16座,4818,
7,屯門,翠寧花園 3座,4819,
8,屯門,翠寧花園 3座,4820,
9,油尖旺,華美達華麗酒店,4822,
10,東區,華美達盛景酒店,4823,
11,沙田,嘉田苑嘉賢閣,4824,
12,荃灣,芙蓉樓,4825,
13,荃灣,梨木樹邨松樹樓,4826,
14,油尖旺,旺角維景酒店,4827,
15,灣仔,萬順樓,4828,
16,油尖旺,旺角維景酒店,4829,
17,荃灣,梨木樹邨 3座,4830,
18,荃灣,梨木樹邨 3座,4831,
19,觀塘,秀茂坪南邨秀旺樓,4833,
20,九龍城,愛民邨信民樓,4834,
21,元朗,水蕉新村,4835,
22,深水埗,石硤尾邨 22座,4838,
23,黃大仙,竹園南邨貴園樓,4839,
24,葵青,華豐園,4840,
25,屯門,兆康苑兆健閣,4841,
26,油尖旺,華美達華麗酒店,4843,
27,九龍城,勝利道 10A號,4843,
28,九龍城,愛民邨信民樓,4844,
29,東區,峰華邨曉峰樓,4845,
30,油尖旺,旺角維景酒店,4846,
31,油尖旺,華美達華麗酒店,4847,
32,油尖旺,華美達華麗酒店,4848,
33,葵青,香港荃灣絲麗酒店,4849,
34,油尖旺,餘慶大廈,4850,
35,北區,華心邨華勉樓,4851,
36,油尖旺,旺角維景酒店,4852,
37,黃大仙,鳳德邨雪鳳樓,4853,
38,北區,華心邨華勉樓,4854,
39,九龍城,芝蘭苑,4855,
40,南區,薄扶林村,4856,
41,西貢,和明苑和逸閣,4857,
42,元朗,大井圍,4858,
43,離島,香港天際萬豪酒店,4860,
44,油尖旺,頌賢花園 3座,4861,
45,黃大仙,竹園(南)邨貴園樓,4862,
46,葵青,華豐園,4863,
47,葵青,華豐園,4864,
48,離島,香港天際萬豪酒店,4865,
49,離島,滿東邨滿康樓,4866,
50,油尖旺,港景峰 1座,4867,
51,深水埗,元州邨元逸樓,4868,
52,黃大仙,鳳德邨雪鳳樓,4869,
53,元朗,高埔村,4870,
54,油尖旺,帝樂文娜公館,4870,
55,屯門,小欖精神病治療中心,4871,
56,油尖旺,港景峰 1座,4872,
57,油尖旺,港景峰 1座,4873,
58,荃灣,如心海景酒店暨會議中心,4874,
59,元朗,天耀(二)邨耀泰樓,4875,
60,西貢,壁屋監獄,4877,
61,屯門,青山灣入境事務中心,4877,
62,灣仔,灣仔香港諾富特世紀酒店,4878,
63,黃大仙,彩雲(二)邨啟輝樓,4879,
64,荃灣,三和樓,4880,
65,沙田,上徑口村,4881,
66,荃灣,石圍角邨石蘭樓低座,4882,
67,葵青,大窩口邨富邦樓,4884,
68,觀塘,康柏苑祥柏閣,4885,
69,黃大仙,彩虹邨錦雲樓,4886,
70,西貢,日出康城 4期 B晉海 II 5A座,4887,
71,沙田,新翠邨新芳樓,4888,
72,葵青,大窩口邨富邦樓,4889,
73,葵青,大窩口邨富邦樓,4890,
74,沙田,隆亨邨慧心樓,4892,
75,屯門,富泰邨美泰樓,4893,
76,屯門,安定邨定康樓高座,4894,
77,荃灣,香港遠東絲麗酒店,4895,
78,灣仔,銅鑼灣利景酒店,4896,
79,沙田,新翠邨新芳樓,4897,
80,觀塘,秀茂坪南邨秀旺樓,4898,
81,沙田,隆亨邨慧心樓,4899,
82,屯門,山景邨景麗樓,4901,
83,觀塘,秀茂坪南邨秀旺樓,4910,
84,油尖旺,廟街 15號,4912,
85,元朗,天慈邨慈屏樓,4914,
86,油尖旺,廟街 15號,4918,
87,西貢,康盛花園 5座,4922,
88,深水埗,泓景臺 3期 5座,4924,
89,油尖旺,通菜街 199號,4926,
90,屯門,友愛邨愛廉樓低座,4927,
91,觀塘,油麗邨雅麗樓,4928,
92,觀塘,油麗邨雅麗樓,4933,
93,觀塘,油麗邨雅麗樓,4934,
94,東區,香港維港凱悅尚萃酒店,4934,
95,觀塘,油麗邨雅麗樓,4935,
96,沙田,豐盛苑榮盛閣,4936,
97,葵青,浩景臺 4座,4937,
98,黃大仙,樂富邨樂民樓,4938,
99,油尖旺,官涌大樓,4939,
100,油尖旺,旺角維景酒店,4940,
101,油尖旺,廟街 15號,4941,
102,屯門,大興邨興泰樓,4942,
103,葵青,浩景臺 4座,4944,
104,葵青,浩景臺 4座,4945,
105,屯門,山景邨景榮樓,4946,
106,葵青,荔景紀律部隊宿舍二座,4947,
107,屯門,友愛邨愛廉樓低座,4948,
108,深水埗,麗翠苑麗柏閣,4956,
109,深水埗,幸福邨福明樓,4957,
110,屯門,山景邨景榮樓,4958,
111,深水埗,昇悅居 7座,4959,
112,深水埗,昇悅居 7座,4960,
113,屯門,山景邨景榮樓,4962,
114,油尖旺,香港九龍諾富特酒店,4963,
115,油尖旺,官涌大樓,4964,
116,黃大仙,樂富邨樂民樓,4965,
117,屯門,友愛邨愛廉樓低座,4966,
118,九龍城,德威大廈 2期,4967,
119,屯門,友愛邨愛暉樓 1座,4968,
120,屯門,友愛邨愛暉樓 1座,4969,
121,屯門,三聖邨滿漁樓,4970,
122,元朗,洪水橋石埗村,4971,
123,屯門,兆禧苑樂禧閣,4972,
124,深水埗,長沙灣政府合署,"1501, 1890, 2128, 4433, 4703",18/08/2020
125,深水埗,石硤尾商場,"1813, 1881, 1927, 2067, 2418, 2688, 3038, 3621, 3862, 4309, 4605",18/08/2020
126,西貢,富康花園商場,"2066, 2537, 4571",18/08/2020
127,東區,西灣河市政大廈,"2200, 2788, 3049, 3061, 4647",18/08/2020
128,荃灣,城門隧道行政大樓,"4426, 4553",18/08/2020
129,屯門,新都商場,"4448, 4546",18/08/2020
130,油尖旺,利興大廈,"4582, 4600",18/08/2020
131,九龍城,德勝大廈,"4583, 4655",18/08/2020
132,葵青,葵涌廣場,"1820, 1996, 2332, 2455, 2459, 2465, 2602, 3018, 3026, 3040, 3058, 4495, 4640",19/08/2020
133,沙田,美田商場,"2136, 3105, 4600",19/08/2020
134,油尖旺,信和中心,"2398, 3371, 4207, 4569, 4679",19/08/2020
135,沙田,新城市廣場,"3415, 3571, 3910, 4600",19/08/2020
136,元朗,天耀廣場,"3887, 3904, 4207, 4365, 4651",19/08/2020
137,元朗,天盛商場,"4059, 4651",19/08/2020
138,東區,渣華道市政大廈,"2299, 2468, 4341, 4719",20/08/2020
139,灣仔,鵝頸街市,"2387, 2857, 3027, 3384, 4624",20/08/2020
140,九龍城,九龍城法院大樓,"3310, 3383, 4641",20/08/2020
141,油尖旺,得寶大廈,"4569, 4637",20/08/2020
142,油尖旺,友誠商業中心 大家樂,"4573, 4637",20/08/2020
143,中西區,中環中心,"4661, 4713",20/08/2020
144,九龍城,土瓜灣市政大廈暨政 府合署,"1498, 1620, 1716, 1754, 2265, 2296, 2322, 2338, 2496, 2896, 3031, 3183, 3669, 4636",21/08/2020
145,元朗,T Town,"4568, 4676, 4692",21/08/2020
146,九龍城,北帝街 67號,"4636, 4662, 4665",21/08/2020
147,東區,筲箕灣道 114號,"4638, 4647",21/08/2020
148,荃灣,安豐大廈,"4024, 4340, 4696",22/08/2020
149,元朗,天瑞商場,"4676, 4725",22/08/2020
150,油尖旺,茂林商業大廈,"4693, 4694",22/08/2020
151,油尖旺,旺角街市,"2195, 3052, 3972, 4700",23/08/2020
152,屯門,良景廣場,"2319, 2707, 3582, 4286, 4309, 4339, 4374, 4412, 4430, 4431, 4467, 4587, 4599, 4658, 4729",23/08/2020
153,元朗,天恩商場,"3587, 3772, 4704",23/08/2020
154,元朗,天澤商場,"4456, 4496, 4704",23/08/2020
155,荃灣,梨木樹邨 3座,"4681, 4682, 4683, 4728, 4751, 4784, 4837",23/08/2020
156,深水埗,海麗商場,"4685, 4701",23/08/2020
157,屯門,良景廣場 金大班,"4412, 4599, 4628, 4658, 4729",24/08/2020
158,油尖旺,The Forest,"4604, 4700, 4785",24/08/2020
159,九龍城,民生商業大廈,"4741, 4767",25/08/2020
160,深水埗,北河街街市及熟食中 心,"1435, 1558, 1980, 1997, 2234, 4309, 4746",26/08/2020
161,元朗,元發樓,"4772, 4791",26/08/2020
162,灣仔,合和中心,"4799, 4811",26/08/2020
163,西貢,TKO Spot,"1596, 1861, 1983, 2066, 2473, 2608, 3787, 4201, 4761, 4762, 4763",27/08/2020
164,葵青,港鐵葵芳站,"4416, 4460, 4480, 4786",27/08/2020
165,觀塘,彩德商場,"4764, 4771",27/08/2020
166,觀塘,牛頭角下邨廣場,"4776, 4785, 4812",27/08/2020
167,觀塘,牛頭角上邨商場,"4785, 4812",28/08/2020
168,深水埗,貿易廣場 富臨酒樓,"4790, 4868",28/08/2020
169,荃灣,香車街街市,"4696, 4727, 4816",29/08/2020
170,油尖旺,港景匯商場,"4491, 4679, 4764, 4872",30/08/2020
171,元朗,形點 II 太興,"4809, 4810",30/08/2020
172,深水埗,北河街市政大廈,"1557, 1608, 1611, 1808, 1852, 1905, 1926, 1927, 2056, 2057, 2140, 2186, 2283, 2292, 2482, 2652, 3156, 3351, 3465, 3765, 3839, 4682, 4840",31/08/2020
173,油尖旺,圓方,"1715, 3057, 4011, 4077, 4569, 4845",31/08/2020
174,元朗,同益街市,"2172, 3318, 3480, 4521, 4537, 4858",31/08/2020
175,油尖旺,彌敦道 363-373號恒 成大廈,"4833, 4874",31/08/2020
176,黃大仙,彩虹邨翠瓊樓,4827,01/09/2020
177,油尖旺,百匯軒,4827,01/09/2020
178,觀塘,MegaBox 宜家家居餐廳,4841,01/09/2020
179,觀塘,順利紀律部隊宿舍 1 座,4841,01/09/2020
180,北區,花都廣場,4851,01/09/2020
181,沙田,企業廣場,4852,01/09/2020
182,荃灣,川龍街 7號,4880,01/09/2020
183,九龍城,晴朗商場 麥當勞,4889,01/09/2020
184,油尖旺,大角咀市政大廈,"4159, 4185, 4839",01/09/2020
185,油尖旺,康齡大廈 大家樂,"4827, 4852",01/09/2020
186,油尖旺,新填地街 66號,"4833, 4898",01/09/2020
187,葵青,葵盛西邨 8座,4840,02/09/2020
188,油尖旺,西洋菜南街 2W號 101肉燥飯專門店,4841,02/09/2020
189,元朗,金寶樓 名川麵棧,4858,02/09/2020
190,元朗,炮仗坊,4858,02/09/2020
191,油尖旺,朗豪坊,"1297, 1641, 2008, 2186, 3296, 3369, 3386, 3826, 4447, 4573, 4841",02/09/2020
192,觀塘,秀茂坪商場,"1863, 1865, 1897, 2031, 2035, 2071, 2449, 2623, 2902, 4529, 4678, 4910",02/09/2020
193,深水埗,保安道市政大廈,"2234, 2410, 2728, 2924, 3351, 3831, 3992, 4115, 4226, 4291, 4840",02/09/2020
194,黃大仙,雪鳳樓,"4853, 4869",02/09/2020
195,北區,華心商場,4851,03/09/2020
196,九龍城,鶴齡街 3號 百味佳快餐廳,4853,03/09/2020
197,九龍城,蟬聯街 6號,4853,03/09/2020
198,九龍城,衙前塱道 10號,4855,03/09/2020
199,九龍城,城南道 23號,4855,03/09/2020
200,九龍城,衙前塱道 28號 昌記新城茶餐廳,4855,03/09/2020
201,觀塘,其士商業中心,4855,03/09/2020
202,九龍城,成龍居,4855,03/09/2020
203,黃大仙,東頭(二)邨安東樓 彩翠軒酒家,4855,03/09/2020
204,黃大仙,東匯邨匯智樓,4855,03/09/2020
205,深水埗,百老匯街 83B-C & 85C號 富臨皇宮,4874,03/09/2020
206,荃灣,如心廣場商場 1期 點一龍,4874,03/09/2020
207,油尖旺,力寶太陽廣場,4875,03/09/2020
208,深水埗,元州街 298號,4956,03/09/2020
209,觀塘,牛頭角市政大廈,"1853, 2578, 2666, 3214, 3199, 3399, 3814, 3972, 4595, 4814, 4885",03/09/2020
210,油尖旺,康齡大廈,4852,04/09/2020
211,南區,置富南區廣場,4856,04/09/2020
212,離島,滿樂坊,4866,04/09/2020
213,深水埗,荔枝角收押所,4871,04/09/2020
214,深水埗,西九龍裁判法院,4871,04/09/2020
215,觀塘,安基商場 嘉豪酒家,4885,04/09/2020
216,觀塘,德田邨德敬樓,4885,04/09/2020
217,深水埗,製衣中心,4893,04/09/2020
218,屯門,仁愛街市,4894,04/09/2020
219,西貢,新都城中心二期,4922,04/09/2020
220,荃灣,有線電視大樓,4965,04/09/2020
221,黃大仙,竹園廣場 竹園餐廳,4862,05/09/2020
222,灣仔,壹嘉 金陵會,4879,05/09/2020
223,油尖旺,長榮大廈,4880,05/09/2020
224,深水埗,長沙灣廣場 譚仔雲南 米線,4959,05/09/2020
225,荃灣,楊屋道市政大廈,"1652, 1859, 2196, 2261, 2239, 3047, 3117, 3244, 3254, 3976, 4022, 4023, 4024, 4177, 4217,",05/09/2020
226,葵青,大窩口商場,"3172, 4225, 4389, 4890",05/09/2020
227,沙田,交通城大廈,"4824, 4854, 4881, 4884, 4888, 4892",05/09/2020
228,深水埗,興隆大廈,"4867, 4872, 4873",05/09/2020
229,觀塘,港鐵油塘站,"4928, 4933, 4935",05/09/2020
230,黃大仙,牛池灣市政大廈,4886,06/09/2020
231,屯門,富泰商場,4893,06/09/2020
232,灣仔,利景酒店,4896,06/09/2020
233,屯門,偉昌工業中心 農家好廚,4901,06/09/2020
234,元朗,谷亭街 8號 煇記香港 仔魚蛋粉,4914,06/09/2020
235,屯門,啟豐商場,4972,06/09/2020
236,深水埗,福華街 55號 萬發海 鮮飯店,"4938, 4946",06/09/2020
237,灣仔,Fashion Walk 食街 Burgeroom,4912,07/09/2020
238,觀塘,輔仁街 38號 廣東燒味餐廳,4928,07/09/2020
239,觀塘,光明大廈 新港明珠海鮮酒家,4928,07/09/2020
240,觀塘,瑞和街市政大廈,4928,07/09/2020
241,荃灣,豪力中心,4945,07/09/2020
242,荃灣,如心廣場商場 2期 敏 華冰廳,4945,07/09/2020
243,深水埗,美孚新邨街市,4947,07/09/2020
244,屯門,屯門市廣場 1期 名點屋,4901,08/09/2020
245,元朗,富祐閣,4914,08/09/2020
246,元朗,合益街市,4914,08/09/2020
247,東區,太古城中心 Minh & Kok,4934,08/09/2020
248,深水埗,長沙灣廣場,4945,08/09/2020
249,深水埗,宇晴滙 名門壹號,4959,08/09/2020
250,油尖旺,華源工廠大廈,"4185, 4294, 4710, 4918, 4941",08/09/2020
251,油尖旺,百誠大廈 麥當勞,4912,09/09/2020
252,油尖旺,香港旺角維景酒店 海港酒家,4926,09/09/2020
253,屯門,青山公路青山灣段 18 咪半 L'atlantis,4927,09/09/2020
254,灣仔,銅鑼灣廣場二期 極尚大瀛喜日本料理,4934,09/09/2020
255,觀塘,麗港城 22座,4935,09/09/2020
256,九龍城,美景街 108號,4936,09/09/2020
257,九龍城,土瓜灣驗車中心,4936,09/09/2020
258,東區,康怡廣場(南),4944,09/09/2020
259,東區,濠豐大廈,4944,09/09/2020
260,深水埗,新昌工業大廈,4945,09/09/2020
261,屯門,友愛村愛勇樓,4948,09/09/2020
262,荃灣,恆生荃灣大廈,"4938, 4965",09/09/2020
263,屯門,屯門市廣場 1期 牛一,4927,10/09/2020
264,荃灣,嘉民達力中心,4933,10/09/2020
265,屯門,愛定商場 彩晶軒,4942,10/09/2020
266,東區,多盛大廈,4944,10/09/2020
267,葵青,葵芳廣場,4945,10/09/2020
268,葵青,葵涌運動場,4945,10/09/2020
269,葵青,祖堯邨 C座,4947,10/09/2020
270,屯門,愛定商場 金泰園,4948,10/09/2020
271,屯門,山景商場 大家樂,4958,10/09/2020
272,觀塘,鯉魚門市政大廈,"2634, 2647, 2656, 3908, 4800, 4928",10/09/2020
273,屯門,山景商場,4958,11/09/2020
274,南區,香港仔大道 166-168 號,4967,11/09/2020
275,屯門,䨇寓 MX,4972,11/09/2020
276,深水埗,元州商場,"4498, 4586, 4957",11/09/2020
277,九龍城,侯王道 39-43號,"4938, 4965",11/09/2020
278,九龍城,窩打老道 75號,"4956, 4967",11/09/2020
279,南區,港怡醫院,4957,12/09/2020
280,屯門,愛定商場,"4820, 4894, 4927, 4968, 4969",13/09/2020
281,屯門,友愛街市,"4948, 4968",13/09/2020
282,屯門,愛定商場 都城餐廳,"4968, 4969, 4972",13/09/2020
