,地區,大廈名單,報告日期/曾有涉及個案最後到訪的日期,相關確診/疑似個案編號
0,中西區,普慶閣,5095,
1,油尖旺,維港灣酒店,5096,
2,油尖旺,帝峯‧皇殿 2座,5097,
3,油尖旺,福僑大廈,5098,
4,觀塘,觀塘帝盛酒店,5098,
5,觀塘,悦品海景酒店,5098,
6,離島,香港天際萬豪酒店,5099,
7,灣仔,光裕樓,5102,
8,油尖旺,位元樓,5104,
9,東區,華美達盛景酒店,5105,
10,沙田,翠嶺山莊 2座,5107,
11,油尖旺,最佳盛品酒店尖沙咀,5110,
12,油尖旺,立德大樓,5110,
13,葵青,長宏邨宏勇樓,5111,
14,沙田,翠嶺山莊 2座,5112,
15,離島,香港天際萬豪酒店,5113,
16,油尖旺,君怡酒店,5114,
17,葵青,藍澄灣 5座,5122,
18,油尖旺,豪麗大廈,5123,
19,油尖旺,香港仕德福山景酒店,5123,
20,油尖旺,立德大樓,5124,
21,油尖旺,立德大樓,5125,
22,東區,富家閣,5126,
23,油尖旺,君怡酒店,5130,
24,油尖旺,豪麗大廈,5130,
25,油尖旺,砵蘭街 177A號,5131,
26,灣仔,快添大廈,5132,
27,屯門,龍門居 15座,5133,
28,觀塘,油翠苑泳美閣,5135,
29,油尖旺,駿發花園 3座,5136,
30,屯門,寶田邨 6座,5137,
31,葵青,國寶之家,5140,
32,油尖旺,帝苑酒店,5141,
33,西貢,健明邨健晴樓,5143,
34,西貢,健明邨健晴樓,5144,
35,離島,富豪機場酒店,5145,
36,黃大仙,康強苑,5148,
37,葵青,國寶之家,5149,
38,西貢,健明邨健晴樓,5150,
39,葵青,國寶之家,5151,
40,葵青,國寶之家,5152,
41,葵青,國寶之家,5153,
42,葵青,國寶之家,5154,
43,葵青,國寶之家,5155,
44,葵青,國寶之家,5156,
45,葵青,國寶之家,5157,
46,葵青,國寶之家,5158,
47,葵青,國寶之家,5159,
48,葵青,國寶之家,5160,
49,東區,賽西湖大廈 6座,5161,
50,離島,映灣園 3期悅濤軒 9座,5163,
51,屯門,安定邨定龍樓,5164,
52,油尖旺,駿發花園 3座,5165,
53,深水埗,基隆街 108號,5166,
54,大埔,新峰花園 15座,5169,
55,觀塘,秀茂坪邨秀逸樓,5170,
56,葵青,國寶之家,5174,
57,深水埗,明德大廈,5175,
58,離島,映灣園 3期悅濤軒 9座,5176,
59,葵青,國寶之家,5179,
60,葵青,國寶之家,5180,
61,油尖旺,華美達華麗酒店,5182,
62,東區,北角 M1酒店,5183,
63,九龍城,九龍海逸君綽酒店,5184,
64,葵青,國寶之家,5185,
65,深水埗,蘇屋邨彩雀樓,5186,
66,葵青,國寶之家,5187,
67,離島,愉景灣 4期蘅峯倚濤軒,5189,
68,西貢,日出康城 2B期領峯 8座 R,5190,
69,離島,愉景灣 4期蘅峯倚濤軒,5191,
70,北區,天平邨天喜樓,5193,
71,荃灣,悅來酒店,5193,
72,西貢,天晉第 8座,5195,
73,九龍城,九龍海逸君綽酒店,5197,
74,荃灣,香港遠東絲麗酒店,5198,
75,觀塘,碧麗苑 A座,5199,
76,西貢,天晉第 8座,5200,
77,荃灣,友聯大廈,5201,
78,灣仔,灣仔帝盛酒店,5202,
79,離島,藍天海岸 1期 2座,5205,
80,西貢,天晉 8座,5206,
81,西貢,飛鵝花園,5207,
82,灣仔,華麗銅鑼灣酒店,5208,
83,油尖旺,華美達華麗酒店,5209,
84,油尖旺,最佳盛品酒店尖沙咀,5213,
85,油尖旺,華美達華麗酒店,5214,
86,荃灣,嘉民國際訊通中心,"4933, 5008, 5059",18/09/2020
87,屯門,屯門鄉事會路 113號,"5049, 5057",21/09/2020
88,油尖旺,利就商業大廈 China Secret,"5098, 5107, 5141, 5148, 5175",23/09/2020
89,九龍城,侯王道 39-43號,"4938, 4965, 5098",28/09/2020
90,油尖旺,港威酒店,"5164, 5175, 5193, 5201",28/09/2020
91,元朗,榮豐大廈 滔滔甜品,5133,01/10/2020
92,深水埗,建新大廈 美食坊中菜 皇,5148,01/10/2020
93,油尖旺,華懋金馬倫中心 Virgo Bar & Restaurant,"5148, 5175",01/10/2020
94,油尖旺,星光行 大家樂,5124,02/10/2020
95,東區,城市花園 傷心酸辣粉,5126,02/10/2020
96,東區,太古城中心,5126,02/10/2020
97,觀塘,APM 茶木 · 台式休閒餐廳,5135,02/10/2020
98,觀塘,瑞和街市政大廈,5135,02/10/2020
99,東區,港運城 皇后飯店,5161,02/10/2020
100,觀塘,鯉魚門市政大廈,"2634, 2647, 2656, 3908, 4800, 4928, 5135",02/10/2020
101,油尖旺,香港帝苑酒店 Le Soleil,5132,03/10/2020
102,油尖旺,永安廣場,5132,03/10/2020
103,屯門,雅都商場 譚仔三哥,5133,03/10/2020
104,屯門,仁愛堂鄭耀源紀念健 體中心,5133,03/10/2020
105,油尖旺,永安九龍中心 聯邦金閣酒家,5136,03/10/2020
106,葵青,石蔭商場 大快活,5149,03/10/2020
107,灣仔,Tower 535,5161,03/10/2020
108,北區,和興體育館,5193,03/10/2020
109,屯門,金銘大廈 金銘潮州粉麵,5133,04/10/2020
110,屯門,龍門居 雲貴軒米線專門店,5133,04/10/2020
111,油尖旺,西洋菜南街 158號,5135,04/10/2020
112,油尖旺,豉油街 27號 B及 C,5136,04/10/2020
113,葵青,石蔭商場 麥當勞,5149,04/10/2020
114,灣仔,合和中心,5161,04/10/2020
