,地區,大廈名單,報告日期/曾有涉及個案最後到訪的日期,相關確診/疑似個案編號
0,元朗,天頌苑頌海閣,5630,
1,油尖旺,遠東銀行旺角大廈,5631,
2,灣仔,怡園 C-D座,5632,
3,觀塘,德福花園 P座,5633,
4,灣仔,蔚雲閣,5634,
5,灣仔,勵德邨勵潔樓,5636,
6,黃大仙,現崇山 1座,5637,
7,九龍城,新德園,5638,
8,離島,塘福村,5639,
9,灣仔,松柏新邨 A座,5640,
10,南區,南濤閣 2座,5641,
11,沙田,瀝源邨福海樓,5642,
12,沙田,瑞峰花園 6座,5643,
13,沙田,耀安邨耀平樓,5644,
14,沙田,錦豐苑錦蕙閣,5645,
15,沙田,廣林苑馥林閣,5646,
16,沙田,翠擁華庭 3座,5647,
17,大埔,福安樓,5648,
18,大埔,福安樓,5649,
19,灣仔,鳳鳴大廈,5656,
20,油尖旺,寶安大廈,5657,
21,荃灣,豪景花園夏蕙閣,5658,
22,九龍城,律倫街 2號,5659,
23,油尖旺,利民大廈,5660,
24,油尖旺,帝柏海灣 2座,5661,
25,油尖旺,利民大廈,5662,
26,九龍城,晨樂大廈,5663,
27,東區,健威花園 A座,5664,
28,油尖旺,利民大廈,5665,
29,油尖旺,利民大廈,5666,
30,深水埗,大南街 119號,5667,
31,東區,太安樓,5668,
32,沙田,曉峰灣畔 4座,5669,
33,深水埗,昌華新樓,5670,
34,觀塘,順天邨天韻樓,5671,
35,大埔,太湖花園 6座,5672,
36,九龍城,永安臺,5673,
37,葵青,葵盛東邨盛樂樓,5674,
38,觀塘,翠屏南邨翠杭樓,5675,
39,葵青,青華苑華碧閣,5676,
40,南區,置富花園富安苑,5677,
41,油尖旺,帝柏海灣 1座,5678,
42,中西區,廣堅大廈,5679,
43,東區,杏花邨 47座,5680,
44,東區,丹拿花園 1座,5681,
45,東區,慧雅閣 C座,5682,
46,深水埗,石硤尾街 17A-17D號,5683,
47,西貢,銀臺路,5684,
48,南區,逸港居 1座,5685,
49,灣仔,灣仔帝盛酒店,5686,
50,中西區,Ovolo Central酒店,5687,
51,深水埗,欽州街 56A,5688,
52,觀塘,麗晶花園 6座,5689,
53,觀塘,康柏苑,5690,
54,中西區,隆基大樓,5691,
55,東區,寶馬山花園 2座,5692,
56,東區,寶馬山花園 2座,5694,
57,大埔,淺月灣一期,5695,
58,荃灣,海壩新村,5696,
59,深水埗,石硤尾邨 19座,5697,
60,荃灣,海壩新村,5698,
61,中西區,泰發大廈,5700,
62,灣仔,比華利山 E座,5701,
63,觀塘,麗港城 17座,5702,
64,西貢,和明苑和逸閣,5703,
65,沙田,美田邨美全樓,5704,
66,離島,香港天際萬豪酒店,5706,
67,離島,香港天際萬豪酒店,5707,
68,黃大仙,龍暉閣,5708,
69,離島,香港天際萬豪酒店,5710,
70,西貢,安寧花園 6座,5711,
71,油尖旺,最佳盛品酒店尖沙咀,5712,
72,灣仔,松柏新邨 D座,5713,
73,灣仔,柏樂苑,5714,
74,中西區,高樂花園 1座,5715,
75,中西區,花園台 2座,5716,
76,中西區,隆基大樓,5717,
77,西貢,欣明苑欣梅閣,5718,
78,灣仔,香港大廈,5719,
79,南區,麗景園 4座,5720,
80,九龍城,鑽石樓,5721,
81,油尖旺,恆豐酒店,5722,
82,屯門,順風圍,5723,
83,中西區,花園台 2座,5724,
84,大埔,頌雅苑頌真閣,5725,
85,西貢,逸瓏園 3座,5726,
86,沙田,世界花園 6座,5727,
87,灣仔,樂景園,5728,
88,中西區,華冠大廈,5729,
89,沙田,玖瓏山天瓏閣 1座,5730,
90,西貢,南山村,5731,
91,灣仔,樂景園,5733,
92,深水埗,捷興大廈,5734,
93,離島,逸東邨享逸樓,5735,
94,大埔,坪朗村,5736,
95,觀塘,牛頭角上邨常榮樓,5737,
96,沙田,博康邨博安樓,5738,
97,大埔,美新大廈,5739,
98,荃灣,汀九別墅 D座,5740,
99,沙田,樹德樓,5741,
100,沙田,瀝源邨榮瑞樓,5742,
101,沙田,耀安邨耀榮樓,5743,
102,離島,逸東邨享逸樓,5744,
103,葵青,長青邨青梅樓,5745,
104,葵青,葵盛東邨盛樂樓,5746,
105,大埔,船灣陳屋,5747,
106,葵青,盈翠半島 10座,5748,
107,屯門,良景邨良萃樓,5749,
108,元朗,石埗村,5750,
109,油尖旺,廣東道 847-865號 永發大廈,5751,
110,屯門,友愛邨愛智樓高座,5752,
111,大埔,船灣陳屋村,5753,
112,西貢,藍塘傲 2座,5754,
113,西貢,銀臺路,5755,
114,大埔,坪朗村,5756,
115,元朗,天頌苑頌流閣,5757,
116,油尖旺,偉晴軒,5758,
117,中西區,香港華美達海景酒店,5759,
118,葵青,荃灣帝盛酒店,5760,
119,油尖旺,偉晴軒,5761,
120,油尖旺,寶寧大樓,5762,
121,深水埗,大坑西新邨民安樓,5763,
