,地區,大廈名單,報告日期/曾有涉及個案最後到訪的日期,相關確診/疑似個案編號
0,離島,諾富特東薈城酒店,5352,
1,元朗,水流田村,5354,
2,油尖旺,香港九龍諾富特酒店,5356,
3,離島,富豪機場酒店,5361,
4,九龍城,奧斯酒店,5362,
5,大埔,廣褔邨廣平樓,5365,
6,九龍城,巴豪苑,5367,
7,九龍城,巴豪苑,5371,
8,離島,愉景灣倚濤軒,5372,
9,元朗,翠苑,5373,
10,大埔,寶雅苑興和閣,5375,
11,油尖旺,香港九龍諾富特酒店,5376,
12,離島,昇薈 3座,5377,
13,油尖旺,九龍香格里拉大酒店,5379,
14,離島,香港天際萬豪酒店,5380,
15,大埔,寶雅苑興和閣,5382,
16,沙田,金獅花園 2期金寧閣,5384,
17,離島,昇薈 3座,5388,
18,離島,昇薈 3座,5389,
19,離島,昇薈 3座,5390,
20,葵青,葵盛西邨 9座,5391,
21,離島,香港天際萬豪酒店,5393,
22,離島,逸泰居,5396,
23,屯門,明偉大樓,5398,
24,荃灣,全.城滙第 7座,5399,
25,九龍城,都會軒 1座,5405,
26,油尖旺,君怡酒店,5408,
27,深水埗,海麗邨海暉樓,5409,
28,元朗,壆圍村,5417,
29,沙田,銀禧花園第 6座,5418,
30,中西區,翠景閣,5419,
31,北區,安盛苑,5420,
32,中西區,ONE · EIGHT · ONE 酒店,5421,
33,離島,香港天際萬豪酒店,5425,
34,灣仔,香港銅鑼灣皇冠假日酒店,5426,
35,荃灣,豪景花園八座,5427,
36,灣仔,香港萬麗海景酒店,5429,
37,大埔,大埔中心 5期 18座,5432,
38,油尖旺,德豐大廈,5433,
39,東區,太古城太湖閣,5435,
40,深水埗,海麗邨海暉樓,5436,
41,油尖旺,最佳盛品酒店尖沙咀,5437,
42,黃大仙,慈康邨康潤樓,5439,
43,大埔,廣褔邨廣仁樓,5440,
44,沙田,新田圍邨盛圍樓,5446,
45,南區,南灣 9座,5451,
46,中西區,香港莎瑪荷李活服務式公寓,5454,
47,黃大仙,慈康邨康潤樓,5455,
48,黃大仙,慈康邨康潤樓,5456,
49,大埔,廣福邨廣仁樓,5457,
50,南區,南岸奧華酒店,5458,
51,油尖旺,德豐大廈,5459,
52,西貢,南豐廣場 6座,5463,
53,離島,香港天際萬豪酒店,5464,
54,葵青,香港荃灣絲麗酒店,5465,
55,油尖旺,三角洲酒店,5466,
56,油尖旺,香港九龍彩鴻酒店,5467,
57,離島,諾富特東薈城酒店,5468,
58,離島,逸泰居,5469,
59,元朗,采葉庭 12座,5470,
60,東區,華美達盛景酒店,5471,
61,葵青,葵盛西邨 6座,5472,
62,葵青,葵盛西邨 6座,5474,
63,油尖旺,香港海景絲麗酒店,5475,
64,沙田,香港沙田萬怡酒店,5476,
65,葵青,香港荃灣絲麗酒店,5477,
66,油尖旺,香港旺角帝盛酒店,5478,
67,沙田,愉田苑愉澤閣,5479,
68,離島,香港天際萬豪酒店,5482,
69,離島,香港天際萬豪酒店,5483,
70,油尖旺,浪澄灣 2座,5484,
71,觀塘,香港觀塘帝盛酒店,5486,
72,灣仔,司徒拔道 43A 號威利閣,5487,
73,離島,昇薈 3座,5488,
74,沙田,愉田苑愉澤閣,5492,
75,中西區,兆英商業大廈,"5293, 5312",23/10/2020
76,南區,香葉道 1號,"5332, 5342",31/10/2020
77,大埔,鄉事會街 13號 華輝餐 廳,5365,05/11/2020
78,油尖旺,富榮花園 17座,5382,05/11/2020
79,九龍城,教育局九龍塘教育服務 中心,5382,05/11/2020
80,九龍城,又一城 温野菜,5382,05/11/2020
81,油尖旺,旺角中心 1期,5398,05/11/2020
82,東區,香港維港凱悅尚萃酒店,5398,05/11/2020
83,深水埗,北河街體育館,5398,05/11/2020
84,九龍城,城南道 創發潮州飯店,5399,05/11/2020
85,西貢,大網仔路 海灣吧,5399,05/11/2020
86,油尖旺,創興廣埸 盈館,5439,05/11/2020
87,觀塘,駿業熟食市場,5444,05/11/2020
88,灣仔,光大中心,"5375, 5384",06/11/2020
89,沙田,新城市廣場一期 三星 台菜食堂,"5375, 5382",06/11/2020
90,沙田,沙田娛樂城 扒王之王,5382,06/11/2020
91,灣仔,建利大廈,5384,06/11/2020
92,離島,東薈城,"5388, 5389",06/11/2020
93,荃灣,荃新天地 米線陣,5399,06/11/2020
94,荃灣,荃新天地麥奀 雲吞麵 世家,5399,06/11/2020
95,深水埗,海麗商場,5436,06/11/2020
96,深水埗,海麗商場 喜兆年酒家,5436,06/11/2020
97,油尖旺,胡社生行 金御海鮮酒 家,5439,06/11/2020
98,油尖旺,朗豪坊,5446,06/11/2020
99,九龍城,嘉福閣 德昌魚蛋粉,"5367, 5371",07/11/2020
