,地區,大廈名單,報告日期/曾有涉及個案最後到訪的日期,相關確診/疑似個案編號
0,東區,杏花邨 26座,10898,
1,油尖旺,文苑樓前座,10899,
2,黃大仙,竹園 (南) 邨華園樓,10900,
3,觀塘,麗裕大廈,10902,
4,沙田,雲疊花園 2 座,10904,
5,東區,杏花邨 26座,10905,
6,荃灣,荃灣中心南寧樓,10906,
7,荃灣,荃灣中心南寧樓,10907,
8,荃灣,荃灣中心南寧樓,10908,
9,南區,華貴邨華賢樓,10909,
10,深水埗,福華街 570-572號,10910,
11,中西區,浚峯,10911,
12,東區,東旭苑東曉閣,10912,
13,元朗,八鄉蓮花地,10913,
14,油尖旺,彌敦道 315 號,10914,
15,大埔,策誠軒 I座,10915,
16,深水埗,泓景臺 6座,10916,
17,東區,逸樺園 1座,10917,
18,西貢,尚德邨尚信樓,10918,
19,東區,康怡花園 D座,10919,
20,觀塘,牛頭角下邨貴亮樓,10920,
21,西貢,香港九龍東智選假日酒店,10921,
22,西貢,維景灣畔 16座,10921,
23,油尖旺,維港灣 7座,10922,
24,東區,華美達盛景酒店,10923,
25,元朗,尚豪庭 1座,10924,
26,元朗,橫台山永寧里,10925,
27,南區,華貴邨華賢樓,10926,
28,九龍城,愛民邨建民樓,10927,
29,九龍城,愛民邨衛民樓,10929,
30,觀塘,牛頭角下邨貴亮樓,10931,
31,油尖旺,君頤峰 2座,10932,
32,南區,華貴邨華賢樓,10935,
33,觀塘,君立酒店,10936,
34,觀塘,彩興苑彩蕎閣,10936,
35,深水埗,石硤尾邨 22座,10937,
36,深水埗,石硤尾邨美薈樓,10938,
37,沙田,觀瀾雅軒 4座,10939,
38,灣仔,熙華大廈 B座,10940,
39,深水埗,美孚新邨 8期百老匯街 122-124號,10941,
40,觀塘,秀茂坪邨秀康樓,10942,
41,黃大仙,樂富邨樂民樓,10944,
42,觀塘,秀茂坪邨秀康樓,10945,
43,黃大仙,香港九龍貝爾特酒店,10946,
44,九龍城,愛民邨建民樓,10947,
45,離島,裕泰苑 B座,10948,
46,九龍城,愛民邨建民樓,10949,
47,油尖旺,維港灣 7座,10950,
48,油尖旺,維港灣 7座,10951,
49,九龍城,美景樓 1期,10953,
50,南區,華貴邨華賢樓,10954,
51,黃大仙,彩雲(一)邨飛鳳樓,10955,
52,東區,富澤花園富達閣,10957,
53,油尖旺,金勳大廈,10958,
54,油尖旺,君頤峰 2座,10960,
55,觀塘,如心艾朗酒店,10961,
56,沙田,觀瀾雅軒 4座,10961,
57,大埔,好時華廷,10962,
58,九龍城,啟晴邨滿晴樓,10963,
59,油尖旺,彌敦道 315號,10964,
60,南區,華貴邨華賢樓,10965,
61,深水埗,石硤尾邨美薈樓,10966,
62,九龍城,豪華之家,10967,
63,深水埗,昇悅居 2座,10968,
64,東區,杏花邨 45座,10969,
65,沙田,桂園 11座,10970,
66,葵青,寧峰苑庭峰閣,10971,
67,離島,蘅峰蘅欣徑 12A,10972,
68,屯門,欣田邨綠田樓,10973,
69,油尖旺,海灣軒海景酒店 E座,10974,
70,離島,逸東(一)邨祿逸樓,10975,
71,九龍城,燕安街 22-24號,10976,
72,油尖旺,海灣軒海景酒店 E座,10977,
73,大埔,富善邨善鄰樓,10978,
74,沙田,桂園 11座,10979,
75,大埔,太和邨喜和樓,10980,
76,屯門,海翠花園 4座,10981,
77,九龍城,樂民新村樂善樓,10982,
78,觀塘,樂華南邨輝華樓,10983,
79,九龍城,愛民邨衛民樓,10984,
80,深水埗,石硤尾邨美薈樓,10989,
81,觀塘,安泰邨智泰樓,10990,
82,油尖旺,海灣軒海景酒店 E座,10991,
83,荃灣,珀麗灣 6座,10992,
84,深水埗,美孚新邨 8期百老匯街 122-124號,10994,
85,觀塘,曉麗苑曉暉閣,10995,
86,觀塘,泰康樓 B座,10995,
87,中西區,山頂明德國際醫院員工宿舍,10996,
88,中西區,山頂明德國際醫院員工宿舍,10997,
89,灣仔,三元大廈,10998,
90,東區,興華(二)邨裕興樓,10998,
91,觀塘,富華閣,10999,
92,深水埗,昇悅居 2座,11000,
93,荃灣,珀麗灣 26座,11001,
94,屯門,友愛邨愛智樓 2座,11002,
95,油尖旺,九龍珀麗酒店,11002,
96,元朗,寶城洋樓,11003,
97,灣仔,熙華大廈 B座,11005,
98,油尖旺,大南街 76號,11006,
99,荃灣,祐建樓,11009,
100,觀塘,安泰邨智泰樓,11010,
101,觀塘,秀茂坪邨秀逸樓,11010,
102,觀塘,安泰邨智泰樓,11011,
103,北區,安圃村,11012,
104,油尖旺,海威大廈,11014,
105,西貢,萬壽新村,11015,
106,葵青,荔景邨樂景樓,11016,
107,深水埗,石硤尾邨美薈樓,11017,
108,葵青,葵芳邨葵安樓,11019,
109,中西區,明德國際醫院員工宿舍,11020,
110,黃大仙,彩虹道 48-56號麗景樓,11026,
111,觀塘,安泰邨智泰樓,11027,
112,油尖旺,長豐大廈,11028,
113,油尖旺,馬哥孛羅香港酒店,11028,
114,觀塘,秀茂坪邨秀康樓,11029,
115,西貢,香港科技大學高級教職員宿舍 7座,11030,
116,沙田,沙田第一城第 10座,11031,
117,觀塘,秀茂坪邨秀逸樓,11032,
118,西貢,蔚藍灣畔 3座,國家衞健委通報的個案,
119,黃大仙,金橋大廈,11034,
120,九龍城,啟晴邨滿晴樓,11035,
121,葵青,葵盛西邨 6座,11036,
122,南區,置富花園富恒苑,11038,
123,沙田,錦豐苑錦蘭閣,11039,
124,九龍城,君柏 1座,11040,
125,深水埗,石硤尾邨美薈樓,11041,
126,黃大仙,金橋大廈,11042,
127,油尖旺,長豐大廈,11043,
128,油尖旺,馬哥孛羅香港酒店,11043,
129,東區,興華(二)邨裕興樓,11044,
130,黃大仙,彩虹道 48-56號麗景樓,11045,
131,黃大仙,金橋大廈,11046,
132,西貢,日出康城緻藍天第二座,11047,
133,屯門,怡樂花園 1座,11049,
134,元朗,天晴邨晴滿樓,11051,
135,觀塘,安泰邨智泰樓,11053,
136,九龍城,君柏 1座,11054,
137,離島,海堤灣畔 2座,11055,
138,西貢,蔚藍灣畔 5座,11056,
139,黃大仙,金橋大廈,11057,
140,黃大仙,金橋大廈,11058,
141,中西區,華美達海景酒店,11059,
142,南區,置富花園富恒苑,11060,
143,荃灣,愉景新城 1座,11061,
144,觀塘,安達邨仁達樓,11062,
145,觀塘,曉麗苑曉暉閣,11063,
146,中西區,居仁閣,11064,
147,油尖旺,金勳大廈,11065,
148,東區,華美達盛景酒店,11066,
149,九龍城,九龍維景酒店,11067,
150,中西區,居仁閣,11070,
151,灣仔,廣生行大廈 B座,11071,
152,西貢,富寧花園 1座,11072,
153,荃灣,愉景新城 1座,11073,
154,荃灣,愉景新城第 1座,11078,
155,中西區,聖保羅男女中學舍堂,11078,
156,荃灣,愉景新城第 1座,11079,
157,荃灣,愉景新城第 1座,11080,
158,中西區,居仁閣,11081,
159,中西區,居仁閣,11083,
160,東區,太古城海星閣,11084,
161,深水埗,大南街 258號,11086,
162,葵青,海峰花園第 1座,11087,
163,東區,華美達盛景酒店,11088,
164,九龍城,君柏 1座,11089,
165,沙田,錦英苑錦義閣,11090,
166,深水埗,昌遠大廈,11091,
167,九龍城,九龍維景酒店,11093,
168,元朗,祥降圍,11095,
169,深水埗,福榮街 15號,11096,
170,油尖旺,華源大廈,11097,
171,北區,綠悠軒 6座,11098,
172,油尖旺,香港旺角帝盛酒店,11099,
173,離島,香港天際萬豪酒店,11101,
