,地區,大廈名單,報告日期/曾有涉及個案最後到訪的日期,相關確診/疑似個案編號
0,深水埗,長沙灣道 95-99號鑽石樓,10454,
1,油尖旺,金鑾大廈,10455,
2,九龍城,隆基大樓 A座,10456,
3,九龍城,隆基大樓 A座,10457,
4,九龍城,祥雲大廈,10462,
5,元朗,天恒邨恒樂樓,10463,
6,觀塘,樂華南邨展華樓,10464,
7,九龍城,海韻軒海景酒店 3座,10465,
8,中西區,薄扶林道 63號 1座,10466,
9,九龍城,海韻軒海景酒店 3座,10467,
10,油尖旺,白加士街 66-66A號,10468,
11,油尖旺,白加士街 66-66A號,10469,
12,九龍城,海韻軒海景酒店 3座,10470,
13,九龍城,家維邨家義樓,10472,
14,九龍城,家維邨家禮樓,10473,
15,九龍城,家維邨家義樓,10474,
16,九龍城,愛民邨敦民樓,10475,
17,九龍城,家維邨家禮樓,10476,
18,油尖旺,金鑾大廈,10477,
19,九龍城,海逸豪園 19座,10479,
20,東區,偉文大廈,10480,
21,中西區,星輝大廈,10481,
22,九龍城,何文田邨逸文樓,10482,
23,荃灣,綠楊新邨 R座,10483,
24,荃灣,綠楊新邨 R座,10484,
25,黃大仙,天馬苑駿昇閣,10485,
26,黃大仙,黃大仙上邨啟善樓,10486,
27,油尖旺,華美達華麗酒店,10487,
28,東區,興華(一)邨美華樓,10488,
29,中西區,如意大樓,10489,
30,中西區,如意大樓,10490,
31,灣仔,英皇駿景酒店,10490,
32,沙田,耀安邨耀和樓,10492,
33,油尖旺,長樂街 24號,10493,
34,葵青,葵芳邨葵歡樓,10494,
35,油尖旺,長樂街 24號,10495,
36,離島,香港天際萬豪酒店,10497,
37,油尖旺,文蔚樓,10498,
38,油尖旺,大南街 74 號,10499,
39,元朗,天恩邨恩澤樓,10500,
40,元朗,天恩邨恩澤樓,10501,
41,元朗,強昇花園,10502,
42,深水埗,南山邨南明樓,10503,
43,西貢,富康花園 9座,10504,
44,九龍城,溫思勞街 31號,10505,
45,元朗,塘頭埔村,10506,
46,屯門,友愛邨愛暉樓第三座,10507,
47,黃大仙,彩輝邨彩葉樓,10508,
48,黃大仙,彩輝邨彩葉樓,10509,
49,黃大仙,彩輝邨彩葉樓,10510,
50,南區,皇府灣,10512,
51,灣仔,石水渠街 8號,10513,
52,九龍城,富業大廈,10514,
53,九龍城,富業大廈,10515,
54,九龍城,海逸豪園 19座,10516,
55,灣仔,禮雲大樓 1座,10517,
56,灣仔,石水渠街 8號,10520,
57,沙田,香港恒生大學 B座李兆基綜合大樓,10521,
58,油尖旺,上海街 647-651號文華閣,10522,
59,油尖旺,長樂街 24號,10523,
60,油尖旺,新填地街 159號,10524,
61,油尖旺,通菜街 9號,10525,
62,中西區,嘉寶大廈,10526,
63,東區,摩天大廈 E座,10527,
64,離島,逸東邨平逸樓,10528,
65,東區,摩天大廈 E座,10529,
66,南區,海怡半島美浚閣 21座,10530,
67,北區,莆上村,10531,
68,離島,香港天際萬豪酒店,10533,
69,西貢,怡心園 4座,10534,
70,深水埗,南山村救世軍南山長者之家,10535,
71,油尖旺,文英樓,10536,
72,九龍城,富業大廈,10537,
73,九龍城,崇愛樓,10538,
74,中西區,嘉寶大廈,10539,
75,元朗,嘉湖山莊景湖居 12座,10540,
76,元朗,嘉湖山莊景湖居 1座,10540,
77,屯門,悅湖山莊 3座,10541,
78,西貢,怡心園 4座,10543,
79,西貢,和明苑和逸閣,10544,
80,大埔,觀南樓,10545,
81,元朗,新圍村,10546,
82,油尖旺,金巴利街 14-16號,10547,
83,油尖旺,廟街 42-44號,10548,
84,元朗,新圍村,10549,
85,元朗,宏豐大廈,10550,
86,沙田,恆安邨恆江樓,10551,
87,灣仔,香港灣仔帝盛酒店,10553,
88,油尖旺,柯士甸大廈,10554,
89,西貢,和明苑和暢閣,10557,
90,九龍城,富業大廈,10558,
91,油尖旺,廟街 42號,10559,
92,中西區,嘉寶大廈,10561,
93,油尖旺,廟街 42號,10562,
94,油尖旺,文英樓,10563,
95,屯門,富泰邨賢泰樓,10564,
96,離島,香港天際萬豪酒店,10565,
97,九龍城,馬頭圍邨玫瑰樓,10566,
98,九龍城,冠暉苑鳴暉閣,10567,
99,西貢,怡心園 4座,10568,
100,黃大仙,香港九龍貝爾特酒店,10569,
101,中西區,嘉寶大廈,10570,
102,中西區,嘉寶大廈,10571,
103,屯門,豐景園 1座,10573,
104,大埔,永和樓,10574,
105,油尖旺,金巴利街 14-16號,10575,
106,油尖旺,文英樓,10576,
107,九龍城,華發大廈,10578,
108,油尖旺,金巴利街 14-16號,10579,
109,元朗,富來花園 B座,10580,
110,離島,映灣園 3期悅濤軒 9座,10581,
111,屯門,香港黃金海岸 9座,10582,
112,油尖旺,嘉寶樓,10583,
113,油尖旺,麗英大廈,10584,
114,油尖旺,上海街 647-651號文華閣,10585,
115,元朗,新田新圍村,10586,
116,油尖旺,文英樓,10587,
117,油尖旺,文英樓,10588,
118,油尖旺,嘉寶樓,10589,
119,中西區,皇后大道西 26號,10590,
120,中西區,利安大廈,10590,
121,九龍城,華發大廈,10591,
122,九龍城,馬頭圍邨玫瑰樓,10592,
123,東區,惠利大廈,10595,
124,元朗,嘉湖山莊景湖居 12座,10596,
125,元朗,嘉湖山莊景湖居 1座,10597,
126,元朗,嘉湖山莊景湖居 12座,10598,
127,大埔,大元邨泰怡樓,10599,
128,北區,馬屎埔西村,10600,
129,九龍城,長樂大廈,10601,
130,灣仔,華麗銅鑼灣酒店,10602,
131,九龍城,德利閣,10603,
132,油尖旺,上海街 647-651號文華閣,10604,
133,元朗,文惠苑,10605,
134,東區,惠利大廈,10608,
135,屯門,富泰邨美泰樓,10609,
136,九龍城,紅磡崇愛樓,10610,
137,九龍城,紅磡崇愛樓,10611,
138,油尖旺,上海街 647-651號文華閣,10612,
139,東區,惠利大廈,10614,
140,東區,惠利大廈,10615,
141,元朗,翠韻華庭 2座,10616,
142,元朗,偉景園 1座,10617,
143,觀塘,安泰邨明泰樓,10618,
144,大埔,太和邨愛和樓,10619,
145,離島,映灣園悅濤軒 3期 9座,10620,
146,離島,映灣園悅濤軒 3期 9座,10621,
147,南區,海怡半島美浚閣,10622,
148,離島,映灣園悅濤軒 3期 9座,10623,
149,中西區,利安大廈,10626,
150,離島,逸東邨平逸樓,10627,
151,油尖旺,華美達華麗酒店,10628,
152,元朗,灰沙圍屏唐花園,10629,
153,油尖旺,廟街 42號,10630,
154,屯門,景新臺 2座,10631,
155,元朗,嘉湖山莊景湖居 12座,10632,
156,九龍城,鴻運街 3號,10632,
157,九龍城,長樂大廈,10633,
158,葵青,長康邨康祥樓,10634,
159,油尖旺,新填地街 157-159號,10635,
160,大埔,寶馬山 3座,10636,
161,油尖旺,上海街 647-651號文華閣,10637,
162,油尖旺,上海街 647-651號文華閣,10640,
163,元朗,文惠苑,10641,
164,油尖旺,上海街 647-651號文華閣,10642,
165,大埔,太和邨愛和樓,10643,
166,屯門,景新臺 2座,10644,
167,屯門,兆康苑兆新閣,10645,
168,元朗,水邊圍邨山水樓,10646,
169,九龍城,長樂大廈,10647,
170,九龍城,長樂大廈,10648,
171,荃灣,象山邨秀山樓,10649,
172,九龍城,長樂大廈,10650,
173,中西區,世紀大廈 2座,10652,
174,黃大仙,黃大仙下邨龍輝樓,10653,
175,黃大仙,黃大仙下邨龍輝樓,10654,
176,油尖旺,文英樓,10655,
177,深水埗,恆安樓,10656,
178,九龍城,長樂大廈,10657,
179,元朗,水邊圍邨山水樓,10658,
180,觀塘,安泰邨明泰樓,10659,
181,中西區,利安大廈,10660,
182,觀塘,安泰邨明泰樓,10661,
183,元朗,富來花園 B座,10663,
184,元朗,文惠苑,10664,
185,南區,如心南灣海景酒店,10665,
186,黃大仙,慈正邨正和樓,10666,
187,屯門,翠寧花園 6座,10667,
188,九龍城,奧斯酒店,10668,
189,觀塘,牛頭角上邨常興樓,10670,
190,觀塘,安泰邨明泰樓,10671,
191,東區,惠利大廈,10672,
192,東區,惠利大廈,10673,
193,深水埗,石硤尾邨美映樓,10674,
194,深水埗,石硤尾邨美映樓,10675,
195,深水埗,石硤尾邨美映樓,10676,
196,深水埗,石硤尾邨美映樓,10677,
197,深水埗,石硤尾邨美映樓,10678,
198,離島,映灣園悅濤軒 3期 9座,10679,
199,元朗,屏唐花園,10680,
200,北區,馬屎埔西村,10681,
201,觀塘,安泰邨明泰樓,10682,
202,九龍城,海逸豪園 1座,10685,
203,元朗,南邊圍,10686,
204,元朗,天恩邨恩慈樓,10687,
205,南區,如心南灣海景酒店,10688,
206,南區,如心南灣海景酒店,10689,
207,南區,如心南灣海景酒店,10690,
208,南區,如心南灣海景酒店,10691,
209,觀塘,安泰邨服務設施大樓,10692,
210,黃大仙,黃大仙下邨龍輝樓,10693,
211,東區,惠利大廈,10694,
212,屯門,兆康苑兆新閣,10695,
213,屯門,兆康苑兆新閣,10696,
214,沙田,錦豐苑錦菱閣,10697,
215,東區,惠利大廈,10698,
216,東區,惠利大廈,10699,
217,元朗,橫台山羅屋村,10700,
218,油尖旺,鴻輝大廈,10701,
219,沙田,銀禧花園 6座,10702,
220,大埔,太和邨愛和樓,10703,
221,大埔,太和邨愛和樓,10704,
222,大埔,太和邨愛和樓,10705,
223,九龍城,黃埔花園銀竹苑 7座,10706,
224,九龍城,黃埔花園銀竹苑 7座,10707,
225,荃灣,海濱花園海霞閣,10708,
226,元朗,崇正新村,10709,
227,葵青,華豐工業中心,10710,
228,元朗,灰沙圍,10711,
229,葵青,石籬(二)邨石怡樓,10713,
230,葵青,石籬(二)邨石怡樓,10715,
231,大埔,太和邨愛和樓,10716,
232,大埔,太和邨麗和樓,10717,
233,深水埗,慶華大廈,10718,
234,觀塘,牛頭角上邨常興樓,10719,
235,油尖旺,英美大樓,10720,
236,九龍城,家維邨家廉樓,10722,
237,灣仔,華麗銅鑼灣酒店,10723,
238,中西區,頤庭酒店,10724,
239,葵青,石籬(二)邨石怡樓,10725,
240,沙田,禾輋邨富和樓,10726,
241,元朗,水邊圍邨山水樓,10727,
242,西貢,顯明苑,10728,
243,油尖旺,富多來新邨富殿樓,10729,
244,元朗,南邊圍一里,10730,
245,荃灣,海濱花園海霞閣,10731,
246,沙田,銀禧花園 6座,10732,
247,元朗,屏唐花園,10733,
248,九龍城,家維邨家廉樓,10734,
249,油尖旺,美麗都大廈,10735,
250,元朗,錦田逢吉鄉,10736,
251,沙田,錦豐苑錦蘭閣,10738,
252,元朗,遠東發展元朗大廈,10740,
253,深水埗,石硤尾邨美映樓,10741,
254,深水埗,石硤尾邨美映樓,10742,
255,離島,東環 1期 5A座,10745,
256,九龍城,奧斯酒店,10746,
257,九龍城,映月臺 B座,10747,
258,九龍城,富薈馬頭圍酒店,10748,
259,南區,碧麗苑,10749,
260,大埔,三門仔新村,10750,
261,九龍城,黃埔花園 1銀竹苑 2座,10751,
262,九龍城,香港嘉里酒店,10752,
263,九龍城,香港嘉里酒店,10753,
264,南區,如心南灣海景酒店,10755,
265,大埔,廣褔邨廣智樓,10756,
266,沙田,禾輋邨富和樓,10757,
267,黃大仙,嘉喜大廈,10758,
268,油尖旺,上海街 286號,10759,
269,九龍城,富薈馬頭圍酒店,10760,
270,灣仔,港島英迪格酒店,10761,
271,元朗,遠東發展元朗大廈,10762,
272,大埔,三門仔新村,10763,
273,油尖旺,富多來新邨 1期富殿樓,10764,
274,荃灣,龍華樓,10765,
275,大埔,太和邨愛和樓,10766,
276,大埔,太和邨麗和樓,10767,
277,油尖旺,華源大廈 C座,10768,
278,離島,香港天際萬豪酒店,10769,
279,西貢,新都城 1期 1座,10770,
280,沙田,富寶花園 1座,10771,
281,九龍城,土瓜灣道 267號,10772,
282,中西區,華麗都會酒店,10773,
283,九龍城,家維邨家廉樓,10774,
284,黃大仙,嘉喜大廈,10775,
285,油尖旺,美麗都大廈,10776,
286,大埔,廣褔邨廣智樓,10777,
287,油尖旺,美麗都大廈,10778,
288,油尖旺,美麗都大廈,10779,
289,葵青,寶星中心 A座,10780,
290,元朗,天頌苑頌棋閣,10781,
291,荃灣,龍華樓,10787,
292,東區,杏花邨 26座,10788,
293,九龍城,家維邨家廉樓,10789,
294,荃灣,南豐中心,"9572, 9842, 9843",18/01/2021
295,油尖旺,現時點 好彩海鮮酒家,"9860, 9914",18/01/2021
296,九龍城,壹號名薈 美心 MX,"9685, 9977",19/01/2021
297,東區,香港東隅,"9698, 9948",19/01/2021
298,油尖旺,碧街 27號 勝利超級 魚丸,"9777, 9778, 9931",19/01/2021
299,油尖旺,森基商業大廈,"9837, 9935",19/01/2021
300,西貢,尚德商場,"10038, 10057",19/01/2021
301,油尖旺,油麻地街市,"8870, 8881, 9118, 9321, 9323, 9731, 10040",20/01/2021
302,油尖旺,金華大廈地下,"9732, 9850",20/01/2021
303,油尖旺,官涌市政大廈,"9130, 9174, 10066",21/01/2021
304,中西區,Dotcom House,"10003, 10199",21/01/2021
305,元朗,天恩商場,"9385, 10217",22/01/2021
306,離島,富東商場,"9485, 10155",22/01/2021
307,東區,耀東商場,"9497, 10129",22/01/2021
308,荃灣,荃豐中心,"9550, 9600, 10484",22/01/2021
309,油尖旺,寶輝閣地下,"10091, 10098",22/01/2021
310,元朗,形點I,"9894, 10225",23/01/2021
311,深水埗,創匯國際中心,"9980, 10263",23/01/2021
312,荃灣,慶興大樓地下,"10083, 10189",23/01/2021
313,東區,天悅筲箕灣廣場,"10157, 10276",23/01/2021
314,九龍城,聯成大廈地下 永明粥 店,"10170, 10192, 10193, 10194, 10219, 10295",23/01/2021
315,元朗,天澤商場,"10225, 10226",24/01/2021
316,東區,東發大廈A座,"10230, 10236",24/01/2021
317,東區,樂嘉中心,"10233, 10367",24/01/2021
318,九龍城,香港浸信會醫院,"9138, 9542, 10329",25/01/2021
319,深水埗,西九龍中心,"9974, 10181, 10255",25/01/2021
320,油尖旺,海洋中心,"10329, 10374, 10377",26/01/2021
321,九龍城,聖德肋撒醫院,"8282, 8897, 9040, 10430",27/01/2021
322,元朗,元朗廣場,"10347, 10405",27/01/2021
323,油尖旺,銀座 38 HYC Bar & Lounge,"10351, 10420",27/01/2021
324,九龍城,何文田廣場,"8813, 8870, 9029, 9049, 9050, 10379, 10482",28/01/2021
325,油尖旺,遠東大廈,"9624, 9947, 10365, 10375",28/01/2021
326,油尖旺,海灣軒海景酒店,"9646, 9785, 10541",28/01/2021
327,觀塘,宏天廣場,"10055, 10349, 10404",28/01/2021
328,東區,嘉雲樓地下,"10480, 10481",28/01/2021
329,油尖旺,重慶大廈,"9947, 10435",29/01/2021
330,中西區,士美菲路市政大廈,"10105, 10490",29/01/2021
331,中西區,工銀大廈,"10402, 10522",29/01/2021
332,中西區,如意大樓,"10429, 10454, 10490",29/01/2021
333,九龍城,紅磡市政大廈,"5613, 6134, 6327, 6551, 6893, 7367, 7652, 9173, 9196, 9218, 9476, 9520, 10351, 10443",30/01/2021
334,油尖旺,朗豪坊,"5964, 6003, 6928, 7360, 7889, 7961, 8503, 8771, 8980, 9179, 10206, 10429, 10454, 10492",30/01/2021
335,黃大仙,黃大仙中心北館,"7387, 7958, 8812, 9592, 10486",30/01/2021
336,東區,海景大廈B座,"10142, 10480",30/01/2021
337,九龍城,半島廣場,"10376, 10440",30/01/2021
338,油尖旺,華懋王子大廈地下,"10274, 10522",31/01/2021
339,黃大仙,榮盛工業大廈,10506,01/02/2021
340,九龍城,聯成大廈地下,10515,01/02/2021
341,油尖旺,銀都商業大廈,10522,01/02/2021
342,屯門,䨇寓 美心 MX,10541,01/02/2021
343,西貢,厚德商場,10544,01/02/2021
344,荃灣,荃灣工業中心,10557,01/02/2021
345,屯門,置樂花園地下,10573,01/02/2021
346,九龍城,炮仗街 93號 青葉海 鮮酒家,"10578, 10591",01/02/2021
347,荃灣,明華工業大廈,10583,01/02/2021
348,屯門,迦南幼稚園(景峰花 園),10609,01/02/2021
349,觀塘,安泰商場 名舫酒家,10618,01/02/2021
350,沙田,帝逸酒店,10619,01/02/2021
351,屯門,大興商場,10645,01/02/2021
352,元朗,安寧路 110-136號地 下,10646,01/02/2021
353,中西區,堅巷 2號,10652,01/02/2021
354,中西區,嘉寶大廈,10526,02/02/2021
355,屯門,悅湖商塲地下,10541,02/02/2021
356,九龍城,保良局何壽南小學,10568,02/02/2021
357,西貢,茵怡花園 大快活,10568,02/02/2021
358,元朗,文惠苑,"10580, 10617",02/02/2021
359,油尖旺,總統商業大廈,10583,02/02/2021
360,北區,聯和墟市政大廈,10600,02/02/2021
361,九龍城,德民街 31號,10601,02/02/2021
362,九龍城,昌盛金舖大樓,10603,02/02/2021
363,元朗,豐年樓 圓老爺雞煲小 廚,10617,02/02/2021
364,元朗,元通樓 老闆火鍋冰室,10617,02/02/2021
365,觀塘,順利商場 1期 茗港酒 家,10618,02/02/2021
