,地區,大廈名單,報告日期/曾有涉及個案最後到訪的日期,相關確診/疑似個案編號
0,離島,映灣園 3期悅濤軒 11座,6591,
1,離島,香港天際萬豪酒店,6592,
2,灣仔,建基大廈,6597,
3,西貢,寶林邨寶仁樓,6598,
4,深水埗,又一村樂景樓,6599,
5,油尖旺,爵士花園 2座,6600,
6,黃大仙,彩虹邨金漢樓,6601,
7,中西區,富林苑 C座,6602,
8,油尖旺,帝柏海灣 5座,6603,
9,葵青,青逸軒 1座,6604,
10,九龍城,紅磡邨紅暉樓,6605,
11,油尖旺,廣東道 1088號,6607,
12,西貢,康盛花園 4座,6608,
13,葵青,葵盛西邨 8座,6609,
14,南區,華富邨華信樓,6610,
15,深水埗,福榮街 36號,6611,
16,沙田,錦龍苑龍耀閣,6613,
17,屯門,錦興大廈,6614,
18,沙田,利安邨利興樓,6616,
19,油尖旺,旺角維景酒店,6616,
20,九龍城,鴻運街 18號,6617,
21,九龍城,黃埔花園 9期百合苑 2座,6618,
22,觀塘,麗港城 17座,6619,
23,大埔,龍成堡,6620,
24,沙田,耀安邨耀欣樓,6621,
25,灣仔,杜智臺 B座,6623,
26,油尖旺,駿發花園 5座,6624,
27,沙田,銀禧花園 8座,6625,
28,深水埗,美孚新邨 2期,6626,
29,觀塘,寶達邨達怡樓,6627,
30,深水埗,元州街 37號,6628,
31,元朗,橫洲楊屋村,6629,
32,黃大仙,竹園北邨蕙園樓,6630,
33,九龍城,木廠街 1號,6631,
34,九龍城,木廠街 1號,6632,
35,東區,嘉亨灣 6座,6633,
36,中西區,均益大廈 3期 A座,6634,
37,沙田,聽濤雅苑 5座,6635,
38,深水埗,又一村樂景樓,6636,
39,西貢,彩明苑彩貴閣,6637,
40,觀塘,秀茂坪邨秀慧樓,6638,
41,油尖旺,建煌華廈,6639,
42,西貢,厚德邨德富樓,6640,
43,離島,逸泰居,6641,
44,大埔,美盛大廈,6644,
45,元朗,好景洋樓,6645,
46,油尖旺,威華大廈,6647,
47,沙田,嵐岸 3座,6648,
48,觀塘,德田邨德義樓,6649,
49,北區,太平邨平熙樓,6650,
50,九龍城,德朗邨德琦樓,6651,
51,油尖旺,寶興大樓,6652,
52,灣仔,帝華閣,6653,
53,東區,南天大廈,6654,
54,離島,逸東邨漁逸樓,6655,
55,大埔,怡雅苑怡亮閣,6656,
56,北區,雍盛苑雍薈閣,6657,
57,元朗,幸福花園,6658,
58,東區,興東邨興祖樓,6659,
59,葵青,香港荃灣帝盛酒店,6660,
60,油尖旺,香港旺角帝盛酒店,6661,
61,九龍城,富豪東方酒店,6662,
62,葵青,香港荃灣絲麗酒店,6662,
63,觀塘,康柏苑祥柏閣,6663,
64,深水埗,元州邨元泰樓,6664,
65,西貢,日出康城 2B期-領峯,6665,
66,油尖旺,富榮花園 6座,6666,
67,深水埗,匯璽 2A期 2B座,6667,
68,深水埗,海麗邨海明樓,6668,
69,深水埗,海麗邨海明樓,6669,
70,九龍城,雅士花園 3座,6670,
71,觀塘,秀茂坪邨秀賢樓,6671,
72,葵青,葵涌邨秋葵樓,6672,
73,屯門,安定邨定康樓,6673,
74,元朗,尚悅 3座,6674,
75,沙田,新港城 4期 F座,6675,
76,觀塘,麗晶花園 6座,6676,
77,黃大仙,康景樓,6677,
78,中西區,寶華軒,6678,
79,灣仔,軒尼詩道 173號,6679,
80,灣仔,軒尼詩道 173號,6680,
81,深水埗,宇宙大廈,6681,
82,東區,康怡花園 D座,6682,
83,葵青,葵盛西邨 8座,6683,
84,東區,富怡花園 1座,6684,
85,葵青,葵盛西邨 8座,6685,
86,南區,海怡半島怡豐閣,6687,
87,大埔,龍成堡,6689,
88,大埔,廣福邨廣智樓,6690,
89,油尖旺,東華三院何玉清翠柳頤庭,6691,
90,東區,東盛苑,6692,
91,元朗,嘉湖山莊美湖居 1座,6693,
92,東區,城市花園 2座,6694,
93,沙田,雅景臺 4座,6695,
94,中西區,荔安大廈,6697,
95,東區,峻峰花園 B座,6698,
96,黃大仙,彩虹邨綠晶樓,6701,
97,西貢,明德邨明覺樓,6704,
98,屯門,蝴蝶邨蝶意樓,6705,
99,黃大仙,彩雲邨啟輝樓,6706,
100,離島,香港天際萬豪酒店,6708,
101,東區,富怡花園 4座,6711,
102,東區,環翠邨蕙翠樓,6715,
103,灣仔,建基大廈,6717,
104,油尖旺,君滙港 2座,6718,
105,中西區,富林苑 C座,6719,
106,東區,景翠苑,6720,
107,黃大仙,康景樓,6721,
108,元朗,柏慧豪廷 2期 8座,6722,
109,深水埗,美孚新邨 2期 7座,6723,
110,油尖旺,東華三院何玉清翠柳頤庭,6724,
111,九龍城,黃埔花園翠楊苑 4座,6725,
112,深水埗,海麗邨海和樓,6726,
113,九龍城,巴富花園豪富閣,6727,
114,沙田,富嘉花園 3座,6728,
115,沙田,錦豐苑錦蕙閣,6729,
116,九龍城,靠背壟道 155號,6730,
117,深水埗,華生樓,6731,
118,黃大仙,彩虹邨金碧樓,6732,
119,觀塘,高俊苑俊茂閣,6734,
120,觀塘,藍田邨藍蔚樓,6735,
121,觀塘,麗港城 15座,6736,
122,觀塘,寶達邨達怡樓,6737,
123,觀塘,麗港城 15座,6738,
124,大埔,新翠山莊 34座,6739,
125,觀塘,寶達邨達翠樓,6740,
126,深水埗,恆成大樓,6741,
127,中西區,華麗都會酒店,6742,
128,沙田,耀安邨耀平樓,6743,
129,黃大仙,東頭(二)邨貴東樓,6744,
130,油尖旺,東華三院何玉清翠柳頤庭,6745,
131,九龍城,九龍城道 184號,6746,
132,九龍城,黃埔花園翠楊苑 4座,6747,
133,元朗,天晴邨晴喜樓,6748,
134,黃大仙,康景樓,6749,
135,沙田,新港城 4期 F座,6750,
136,北區,太平邨平熙樓,6751,
