,地區,大廈名單,報告日期/曾有涉及個案最後到訪的日期,相關確診/疑似個案編號
0,東區,富家閣,5126,
1,油尖旺,君怡酒店,5130,
2,油尖旺,豪麗大廈,5130,
3,油尖旺,砵蘭街 177A號,5131,
4,灣仔,快添大廈,5132,
5,屯門,龍門居 15座,5133,
6,觀塘,油翠苑泳美閣,5135,
7,油尖旺,駿發花園 3座,5136,
8,屯門,寶田邨 6座,5137,
9,葵青,國寶之家,5140,
10,油尖旺,帝苑酒店,5141,
11,西貢,健明邨健晴樓,5143,
12,西貢,健明邨健晴樓,5144,
13,離島,富豪機場酒店,5145,
14,黃大仙,康強苑,5148,
15,葵青,國寶之家,5149,
16,西貢,健明邨健晴樓,5150,
17,葵青,國寶之家,5151,
18,葵青,國寶之家,5152,
19,葵青,國寶之家,5153,
20,葵青,國寶之家,5154,
21,葵青,國寶之家,5155,
22,葵青,國寶之家,5156,
23,葵青,國寶之家,5157,
24,葵青,國寶之家,5158,
25,葵青,國寶之家,5159,
26,葵青,國寶之家,5160,
27,東區,賽西湖大廈 6座,5161,
28,離島,映灣園 3期悅濤軒 9座,5163,
29,屯門,安定邨定龍樓,5164,
30,油尖旺,駿發花園 3座,5165,
31,深水埗,基隆街 108號,5166,
32,大埔,新峰花園 15座,5169,
33,觀塘,秀茂坪邨秀逸樓,5170,
34,葵青,國寶之家,5174,
35,深水埗,明德大廈,5175,
36,離島,映灣園 3期悅濤軒 9座,5176,
37,葵青,國寶之家,5179,
38,葵青,國寶之家,5180,
39,油尖旺,華美達華麗酒店,5182,
40,東區,北角 M1酒店,5183,
41,九龍城,九龍海逸君綽酒店,5184,
42,葵青,國寶之家,5185,
43,深水埗,蘇屋邨彩雀樓,5186,
44,葵青,國寶之家,5187,
45,離島,愉景灣 4期蘅峯倚濤軒,5189,
46,西貢,日出康城 2B期領峯 8座 R,5190,
47,離島,愉景灣 4期蘅峯倚濤軒,5191,
48,北區,天平邨天喜樓,5193,
49,荃灣,悅來酒店,5193,
50,西貢,天晉第 8座,5195,
51,九龍城,九龍海逸君綽酒店,5197,
52,荃灣,香港遠東絲麗酒店,5198,
53,觀塘,碧麗苑 A座,5199,
54,西貢,天晉第 8座,5200,
55,荃灣,友聯大廈,5201,
56,灣仔,灣仔帝盛酒店,5202,
57,離島,藍天海岸 1期 2座,5205,
58,西貢,天晉 8座,5206,
59,西貢,飛鵝花園,5207,
60,灣仔,華麗銅鑼灣酒店,5208,
61,油尖旺,華美達華麗酒店,5209,
62,油尖旺,最佳盛品酒店尖沙咀,5213,
63,油尖旺,華美達華麗酒店,5214,
64,灣仔,頤庭酒店銅鑼灣,5215,
65,西貢,景林邨景榆樓,5216,
66,南區,薄扶林花園 6座,5217,
67,油尖旺,帝樂文娜公館,5218,
68,離島,富豪機場酒店,5231,
69,油尖旺,帝樂文娜公館,5234,
70,油尖旺,帝樂文娜公館,5235,
71,九龍城,海灣軒海景酒店 E座,5236,
72,油尖旺,最佳盛品酒店尖沙咀,5242,
73,油尖旺,最佳盛品酒店尖沙咀,5250,
74,中西區,雍慧閣,5251,
75,離島,大灣南,5252,
76,離島,香港天際萬豪酒店,5253,
77,油尖旺,香港九龍諾富特酒店,5254,
78,油尖旺,最佳盛品酒店尖沙咀,5256,
79,油尖旺,香港康得思酒店,5257,
80,油尖旺,華美達華麗酒店,5258,
81,東區,嘉亨灣 1座,5259,
82,南區,奧華·時尚精品酒店,5260,
83,離島,香港天際萬豪酒店,5261,
84,油尖旺,利就商業大廈 China Secret,"5098, 5107, 5141, 5148, 5175",23/09/2020
85,九龍城,侯王道 39-43號,"4938, 4965, 5098",28/09/2020
86,油尖旺,港威酒店,"5164, 5175, 5193, 5201",28/09/2020
87,油尖旺,華懋金馬倫中心 Virgo Bar & Restaurant,"5148, 5175",01/10/2020
88,觀塘,鯉魚門市政大廈,"2634, 2647, 2656, 3908, 4800, 4928, 5135",02/10/2020
89,屯門,愛定商場,"4820, 4894, 4927, 4948, 4968, 4969, 5002, 5164",05/10/2020
90,西貢,彩明商場(擴建部分),5150,06/10/2020
91,大埔,大埔綜合大樓 東記上海麵,5169,06/10/2020
92,中西區,國際金融中心商場,5200,06/10/2020
93,中西區,環球大廈,5200,06/10/2020
94,大埔,大埔超級城 D區 豪宴薈,5169,07/10/2020
95,大埔,新達廣場 牛気,5169,07/10/2020
96,深水埗,汝州街 204-206號 南昌冰室,5175,07/10/2020
97,離島,映灣薈,5176,07/10/2020
98,西貢,寶盈花園地下 11A號 舖,5195,07/10/2020
99,灣仔,養和醫院,"5135, 5136, 5137, 5166",07/10/2020
100,油尖旺,香港帝苑酒店 雅苑座,5169,08/10/2020
101,油尖旺,香港帝苑酒店,"5170, 5240",08/10/2020
102,灣仔,入境事務大樓,5205,09/10/2020
103,油尖旺,香港文化中心,5205,09/10/2020
104,西貢,裕明苑裕昌閣,"5200, 5206",09/10/2020
105,離島,亞洲空運中心,5201,10/10/2020
106,南區,深灣 9號 8座,5205,10/10/2020
107,油尖旺,港威商場 cookedDeli by city'super,5205,10/10/2020
108,油尖旺,北京道一號,5205,10/10/2020
109,中西區,置地廣場 Zuma,5207,10/10/2020
110,西貢,寶盈花園地下 12號舖,"5200, 5206",10/10/2020
111,離島,東薈城名店倉,5205,11/10/2020
112,九龍城,合誠商業大廈 中國基 督教播道會樂泉堂,5216,11/10/2020
113,九龍城,高山劇場 康姨小廚,5216,11/10/2020
114,油尖旺,好時中心,5207,12/10/2020
115,沙田,新城市廣場一期 大家樂,5216,12/10/2020
116,深水埗,李鄭屋邨孝慈樓 香港 心理衞生會李鄭屋宿 舍,5216,12/10/2020
