,地區,大廈名單,報告日期/曾有涉及個案最後到訪的日期,相關確診/疑似個案編號
0,深水埗,石硤尾邨美賢樓,4977,
1,屯門,兆禧苑樂禧閣,4979,
2,南區,如心南灣海景酒店,4980,
3,屯門,兆禧苑樂禧閣,4981,
4,深水埗,昇悅居 7座,4982,
5,深水埗,麗翠苑麗柏閣,4983,
6,油尖旺,香港九龍諾富特酒店,4984,
7,元朗,天慈邨慈屏樓,4988,
8,觀塘,油塘邨美塘樓,4989,
9,黃大仙,樂富邨樂民樓,4990,
10,油尖旺,砵蘭街 300號,4992,
11,深水埗,石硤尾邨美賢樓,4993,
12,屯門,大興邨興輝樓,4994,
13,觀塘,油塘邨美塘樓,4995,
14,油尖旺,砵蘭街 300號,4996,
15,大埔,船灣詹屋村,4997,
16,沙田,海典居 7座,5001,
17,屯門,友愛邨愛曦樓低座,5002,
18,中西區,永成樓,5003,
19,東區,華美達盛景酒店,5006,
20,油尖旺,華美達華麗酒店,5007,
21,屯門,富泰邨仁泰樓,5008,
22,深水埗,石硤尾邨美賢樓,5021,
23,深水埗,石硤尾邨美賢樓,5022,
24,油尖旺,砵蘭街 300號,5023,
25,油尖旺,砵蘭街 300號,5024,
26,九龍城,富豪東方酒店,5027,
27,九龍城,富豪東方酒店,5028,
28,九龍城,富豪東方酒店,5029,
29,九龍城,富豪東方酒店,5030,
30,油尖旺,最佳盛品酒店尖沙咀,5031,
31,油尖旺,最佳盛品酒店尖沙咀,5032,
32,油尖旺,最佳盛品酒店尖沙咀,5033,
33,元朗,天晴邨晴海樓,5035,
34,灣仔,頤庭酒店銅鑼灣,5037,
35,屯門,友愛邨愛曦樓,5038,
36,灣仔,華麗銅鑼灣酒店,5039,
37,屯門,海麗花園 1座,5041,
38,黃大仙,樂富邨樂民樓,5042,
39,九龍城,福年新樓 A座,5043,
40,東區,華美達盛景酒店,5044,
41,東區,華美達盛景酒店,5045,
42,東區,華美達盛景酒店,5046,
43,中西區,華美達海景酒店,5047,
44,離島,香港天際萬豪酒店,5048,
45,屯門,建生邨泰生樓,5049,
46,九龍城,福年新樓 A座,5050,
47,離島,香港天際萬豪酒店,5051,
48,灣仔,灣仔帝盛酒店,5052,
49,灣仔,灣仔帝盛酒店,5053,
50,油尖旺,香港海景絲麗酒店,5054,
51,元朗,嘉湖山莊景湖居 7座,5056,
52,屯門,建生邨泰生樓,5057,
53,離島,香港天際萬豪酒店,5060,
54,葵青,香港帝盛酒店,5062,
55,中西區,太慶大廈,5063,
56,深水埗,恆昌樓,5064,
57,油尖旺,帝樂文娜公館,5066,
58,九龍城,鴻興閣,5071,
59,沙田,錦龍苑龍耀閣,5072,
60,灣仔,灣仔帝盛酒店,5076,
61,油尖旺,最佳盛品酒店尖沙咀,5079,
62,油尖旺,最佳盛品酒店尖沙咀,5080,
63,油尖旺,大角咀市政大廈,"4159, 4185, 4839",01/09/2020
64,油尖旺,康齡大廈 大家樂,"4827, 4852",01/09/2020
65,油尖旺,新填地街 66號,"4833, 4898",01/09/2020
66,觀塘,秀茂坪商場,"1863, 1865, 1897, 2031, 2035, 2071, 2449, 2623, 2902, 4529, 4678, 4910",02/09/2020
67,黃大仙,雪鳳樓,"4853, 4869",02/09/2020
68,觀塘,牛頭角市政大廈,"1853, 2578, 2666, 3214, 3199, 3399, 3814, 3972, 4595, 4814, 4885",03/09/2020
69,荃灣,楊屋道市政大廈,"1652, 1859, 2196, 2261, 2239, 3047, 3117, 3244, 3254, 3976, 4022, 4023, 4024, 4177, 4217, 4413, 4457, 4540, 4696, 4778, 4882",05/09/2020
70,葵青,大窩口商場,"3172, 4225, 4389, 4890",05/09/2020
71,深水埗,興隆大廈,"4867, 4872, 4873",05/09/2020
72,觀塘,港鐵油塘站,"4928, 4933, 4935",05/09/2020
73,深水埗,福華街 55號 萬發海鮮菜館,"4938, 4946",06/09/2020
74,深水埗,長沙灣廣場,"4945, 4960",08/09/2020
75,油尖旺,華源工廠大廈,"4185, 4294, 4710, 4918, 4939, 4941",09/09/2020
76,荃灣,恆生荃灣大廈,"4938, 4965",09/09/2020
77,觀塘,鯉魚門市政大廈,"2634, 2647, 2656, 3908, 4800, 4928",10/09/2020
78,深水埗,元州商場,"4498, 4586, 4957",11/09/2020
79,九龍城,侯王道 39-43號,"4938, 4965",11/09/2020
80,九龍城,窩打老道 75號,"4956, 4967",11/09/2020
81,深水埗,保安道市政大廈,"2234, 2410, 2728, 2924, 3351, 3831, 3992, 4115, 4226, 4291, 4840, 4983",12/09/2020
82,屯門,愛定商場 都城餐廳,"4968, 4969, 4972",13/09/2020
83,油尖旺,朗豪坊,"1297, 1641, 2008, 2186, 3296, 3369, 3386, 3826, 4447, 4573, 4841, 4996",14/09/2020
84,油尖旺,海港城,4977,15/09/2020
85,屯門,鴻昌工業中心一期,4977,15/09/2020
86,元朗,天慈商場 大家樂,4988,15/09/2020
87,觀塘,大本型,4989,15/09/2020
88,觀塘,MegaBox,4995,15/09/2020
89,沙田,交通城大廈,"4824, 4854, 4881, 4884, 4888, 4892, 4977",15/09/2020
90,九龍城,土瓜灣道 33號,4996,16/09/2020
91,元朗,天秀墟,5035,16/09/2020
92,屯門,愛定商場,"4820, 4894, 4927, 4948, 4968, 4969, 5002",16/09/2020
93,中西區,香港大學李嘉誠醫學 院實驗室樓,5003,17/09/2020
94,中西區,香港大學蒙民偉樓 醫學院大樓西餐廳 1887,5003,17/09/2020
95,元朗,西菁街 10號 辣媽川湘私房菜,5075,17/09/2020
96,屯門,友愛邨愛曦樓,5075,17/09/2020
97,元朗,天一商城,5035,18/09/2020
98,元朗,T Town,5035,18/09/2020
99,九龍城,紅磡市政大廈,5050,18/09/2020
100,荃灣,嘉民國際訊通中心,"4933, 5008, 5059",18/09/2020
101,元朗,天瑞商場,5056,20/09/2020
102,屯門,新墟街市,5049,21/09/2020
103,九龍城,寶新大廈,5050,21/09/2020
104,屯門,屯門鄉事會路 113號,"5049, 5057",21/09/2020
