,地區,大廈名單,報告日期/曾有涉及個案最後到訪的日期,相關確診/疑似個案編號
0,油尖旺,上海街 647-651號文華閣,10637,
1,油尖旺,上海街 647-651號文華閣,10640,
2,元朗,文惠苑,10641,
3,油尖旺,上海街 647-651號文華閣,10642,
4,大埔,太和邨愛和樓,10643,
5,屯門,景新臺 2座,10644,
6,屯門,兆康苑兆新閣,10645,
7,元朗,水邊圍邨山水樓,10646,
8,九龍城,長樂大廈,10647,
9,九龍城,長樂大廈,10648,
10,荃灣,象山邨秀山樓,10649,
11,九龍城,長樂大廈,10650,
12,中西區,世紀大廈 2座,10652,
13,黃大仙,黃大仙下邨龍輝樓,10653,
14,黃大仙,黃大仙下邨龍輝樓,10654,
15,油尖旺,文英樓,10655,
16,深水埗,恆安樓,10656,
17,九龍城,長樂大廈,10657,
18,元朗,水邊圍邨山水樓,10658,
19,觀塘,安泰邨明泰樓,10659,
20,中西區,利安大廈,10660,
21,觀塘,安泰邨明泰樓,10661,
22,元朗,富來花園 B座,10663,
23,元朗,文惠苑,10664,
24,南區,如心南灣海景酒店,10665,
25,黃大仙,慈正邨正和樓,10666,
26,屯門,翠寧花園 6座,10667,
27,九龍城,奧斯酒店,10668,
28,觀塘,牛頭角上邨常興樓,10670,
29,觀塘,安泰邨明泰樓,10671,
30,東區,惠利大廈,10672,
31,東區,惠利大廈,10673,
32,深水埗,石硤尾邨美映樓,10674,
33,深水埗,石硤尾邨美映樓,10675,
34,深水埗,石硤尾邨美映樓,10676,
35,深水埗,石硤尾邨美映樓,10677,
36,深水埗,石硤尾邨美映樓,10678,
37,離島,映灣園悅濤軒 3期 9座,10679,
38,元朗,屏唐花園,10680,
39,北區,馬屎埔西村,10681,
40,觀塘,安泰邨明泰樓,10682,
41,九龍城,海逸豪園 1座,10685,
42,元朗,南邊圍,10686,
43,元朗,天恩邨恩慈樓,10687,
44,南區,如心南灣海景酒店,10688,
45,南區,如心南灣海景酒店,10689,
46,南區,如心南灣海景酒店,10690,
47,南區,如心南灣海景酒店,10691,
48,觀塘,安泰邨服務設施大樓,10692,
49,黃大仙,黃大仙下邨龍輝樓,10693,
50,東區,惠利大廈,10694,
51,屯門,兆康苑兆新閣,10695,
52,屯門,兆康苑兆新閣,10696,
53,沙田,錦豐苑錦菱閣,10697,
54,東區,惠利大廈,10698,
55,東區,惠利大廈,10699,
56,元朗,橫台山羅屋村,10700,
57,油尖旺,鴻輝大廈,10701,
58,沙田,銀禧花園 6座,10702,
59,大埔,太和邨愛和樓,10703,
60,大埔,太和邨愛和樓,10704,
61,大埔,太和邨愛和樓,10705,
62,九龍城,黃埔花園銀竹苑 7座,10706,
63,九龍城,黃埔花園銀竹苑 7座,10707,
64,荃灣,海濱花園海霞閣,10708,
65,元朗,崇正新村,10709,
66,葵青,華豐工業中心,10710,
67,元朗,灰沙圍,10711,
68,葵青,石籬(二)邨石怡樓,10713,
69,葵青,石籬(二)邨石怡樓,10715,
70,大埔,太和邨愛和樓,10716,
71,大埔,太和邨麗和樓,10717,
72,深水埗,慶華大廈,10718,
73,觀塘,牛頭角上邨常興樓,10719,
74,油尖旺,英美大樓,10720,
75,九龍城,家維邨家廉樓,10722,
76,灣仔,華麗銅鑼灣酒店,10723,
77,中西區,頤庭酒店,10724,
78,葵青,石籬(二)邨石怡樓,10725,
79,沙田,禾輋邨富和樓,10726,
80,元朗,水邊圍邨山水樓,10727,
81,西貢,顯明苑,10728,
82,油尖旺,富多來新邨富殿樓,10729,
83,元朗,南邊圍一里,10730,
84,荃灣,海濱花園海霞閣,10731,
85,沙田,銀禧花園 6座,10732,
