,地區,大廈名單,報告日期/曾有涉及個案最後到訪的日期,相關確診/疑似個案編號
0,黃大仙,鳳鑽苑,10814,
1,大埔,88廣場,10816,
2,深水埗,崇德樓,10817,
3,沙田,綠怡雅苑 1座,10818,
4,元朗,大生圍,10819,
5,觀塘,秀茂坪邨秀程樓,10820,
6,元朗,日新大廈,10821,
7,九龍城,馬頭角羈留中心,10822,
8,葵青,涌美老屋村,10823,
9,屯門,富泰邨秀泰樓,10824,
10,沙田,綠怡雅苑 1座,10825,
11,油尖旺,高景臺,10826,
12,大埔,太和邨新和樓,10827,
13,觀塘,安田邨安健樓,10828,
14,東區,聯和大廈,10829,
15,中西區,利時大廈,10830,
16,觀塘,宜安中心,10831,
17,九龍城,根德閣 5座,10832,
18,中西區,華大盛品酒店,10833,
19,九龍城,崇愛樓,10834,
20,沙田,銀禧花園 6座,10835,
21,離島,新圍村,10836,
22,觀塘,宜安中心,10837,
23,觀塘,安田邨安健樓,10838,
24,油尖旺,禮基大廈,10840,
25,沙田,香港恒生大學賽馬會住宿書院善衡康活 書院,10840,
26,北區,上水名都羅馬閣,10840,
27,觀塘,安田邨安健樓,10841,
28,葵青,雍雅軒 1座,10845,
29,北區,上水名都羅馬閣,10846,
30,觀塘,秀茂坪南邨秀旺樓,10847,
31,九龍城,九龍維景酒店,10848,
32,沙田,銀禧花園 6座,10849,
33,九龍城,根德閣 5座,10850,
34,九龍城,根德閣 5座,10851,
35,大埔,廣褔邨廣智樓,10852,
36,葵青,雍雅軒 1座,10853,
37,葵青,雍雅軒 1座,10854,
38,元朗,石湖塘,10855,
39,葵青,葵聯邨聯欣樓,10856,
40,北區,皇府山 5座,10857,
41,北區,上水名都羅馬閣,10858,
42,葵青,雍雅軒 1座,10859,
43,東區,明愛樂義學校,10863,
44,黃大仙,慈正邨正怡樓,10864,
45,觀塘,翠屏(北)邨翠楠樓高座,10865,
46,元朗,泰康圍,10866,
47,觀塘,匯景花園 1座,10867,
48,葵青,雍雅軒 1座,10868,
49,深水埗,福華街 48號,10869,
50,北區,皇府山 5座,10870,
51,東區,偉文大廈,10871,
52,東區,康怡花園 D座,10873,
53,東區,東盛苑,10874,
54,觀塘,安田邨安健樓,10876,
55,觀塘,宜安中心,10877,
56,觀塘,宜安中心,10878,
57,南區,華貴邨華禮樓,10880,
58,屯門,澤豐花園澤民樓,10882,
59,沙田,恆安邨恆海樓,10883,
60,元朗,橫台山永寧里,10884,
61,東區,明愛樂義學校,10886,
62,元朗,八鄉石湖塘,10887,
63,油尖旺,文苑樓前座,10888,
64,油尖旺,文苑樓前座,10889,
65,油尖旺,文苑樓前座,10890,
66,油尖旺,文苑樓前座,10891,
67,東區,東盛苑,10892,
68,東區,康怡花園 D座,10893,
69,九龍城,環海.東岸 1C座,10894,
70,黃大仙,金橋大廈,10895,
71,荃灣,荃灣中心南寧樓,10896,
72,九龍城,九龍維景酒店,10897,
73,東區,杏花邨 26座,10898,
74,油尖旺,文苑樓前座,10899,
75,黃大仙,竹園 (南) 邨華園樓,10900,
76,觀塘,麗裕大廈,10902,
77,沙田,雲疊花園 2 座,10904,
78,東區,杏花邨 26座,10905,
79,荃灣,荃灣中心南寧樓,10906,
80,荃灣,荃灣中心南寧樓,10907,
81,荃灣,荃灣中心南寧樓,10908,
82,南區,華貴邨華賢樓,10909,
83,深水埗,福華街 570-572號,10910,
84,中西區,浚峯,10911,
85,東區,東旭苑東曉閣,10912,
86,元朗,八鄉蓮花地,10913,
87,油尖旺,彌敦道 315 號,10914,
88,大埔,策誠軒 I座,10915,
89,深水埗,泓景臺 6座,10916,
90,東區,逸樺園 1座,10917,
91,西貢,尚德邨尚信樓,10918,
92,東區,康怡花園 D座,10919,
93,觀塘,牛頭角下邨貴亮樓,10920,
94,西貢,香港九龍東智選假日酒店,10921,
95,西貢,維景灣畔 16座,10921,
96,油尖旺,維港灣 7座,10922,
97,東區,華美達盛景酒店,10923,
98,元朗,尚豪庭 1座,10924,
99,元朗,橫台山永寧里,10925,
100,南區,華貴邨華賢樓,10926,
101,九龍城,愛民邨建民樓,10927,
102,九龍城,愛民邨衛民樓,10929,
103,觀塘,牛頭角下邨貴亮樓,10931,
104,油尖旺,君頤峰 2座,10932,
105,南區,華貴邨華賢樓,10935,
106,觀塘,君立酒店,10936,
107,觀塘,彩興苑彩蕎閣,10936,
108,深水埗,石硤尾邨 22座,10937,
109,深水埗,石硤尾邨美薈樓,10938,
110,沙田,觀瀾雅軒 4座,10939,
111,灣仔,熙華大廈 B座,10940,
112,深水埗,美孚新邨 8期百老匯街 122-124號,10941,
113,觀塘,秀茂坪邨秀康樓,10942,
