,地區,大廈名單,報告日期/曾有涉及個案最後到訪的日期,相關確診/疑似個案編號
0,西貢,,峻瀅一期 3座,1590
1,西貢,,旭輝臺 2座,1591
2,西貢,,將軍澳中心 5座,1592
3,西貢,,天晉 2期 2B座,1593
4,西貢,,善明邨善智樓,1594
5,觀塘,,寶達邨達怡樓,1595
6,西貢,,日出康城第 2A期 5座,1596
7,黃大仙,,彩虹邨丹鳳樓,1597
8,黃大仙,,毓華里 8 號永發大廈,1598
9,黃大仙,,慈正邨正暉樓,1599
10,葵青,,荃灣帝盛酒店,1600
11,黃大仙,,慈正邨正遠樓,1601
12,黃大仙,,東頭邨(二)貴東樓,1602
13,黃大仙,,慈安苑安欣閣,1603
14,黃大仙,,慈安苑安欣閣,1604
15,黃大仙,,慈正邨正和樓,1605
16,黃大仙,,慈康邨康德樓,1607
17,西貢,,相思灣 53號,1608
18,沙田,,禾輋邨富和樓,1610
19,深水埗,,麗閣邨麗菊樓,1611
20,黃大仙,,彩虹邨錦雲樓,1612
21,屯門,,良景邨良俊樓,1613
22,沙田,,水泉澳邨月泉樓,1615
23,深水埗,,順景閣,1616
24,荃灣,,荃威花園 E座,1617
25,黃大仙,,富山邨富信樓,1618
26,九龍城,,寶成洋樓,1619
27,九龍城,,寶成洋樓,1620
28,九龍城,,寶成洋樓,1621
29,黃大仙,,慈樂邨樂誠樓,1622
30,九龍城,,海濱南岸 6座,1623
31,九龍城,,興仁街 1號,1624
32,九龍城,,興仁街 1號,1625
33,黃大仙,,慈正邨正怡樓,1626
34,深水埗,,喜雅一座,1627
35,深水埗,,喜雅一座,1628
36,深水埗,,醫局街德富大廈,1629
37,黃大仙,,鳳德邨斑鳳樓,1630
38,元朗,,洪福邨洪昌樓,1631
39,黃大仙,,橫頭磡邨宏安樓,1632
40,九龍城,,紅磡海逸豪園 20座,1633
41,黃大仙,,香港九龍貝爾特酒店,1633
42,沙田,,隆亨邨慧心樓,1634
43,沙田,,錦泰苑錦邦閣,1635
44,深水埗,,元安大廈,1636
45,黃大仙,,慈正邨正暉樓,1637
46,大埔,,汀角路下坑,1638
47,黃大仙,,慈樂邨樂仁樓,1639
48,黃大仙,,慈樂邨樂誠樓,1640
49,觀塘,,翠屏(南)邨翠樂樓,1641
50,屯門,,良景邨良偉樓,1642
51,黃大仙,,慈正邨正泰樓,1643
52,觀塘,,祥和苑和健閣,1644
53,深水埗,,白田邨 13座,1647
54,沙田,,禾輋邨富和樓,1648
55,東區,,興東邨興祖樓,1649
56,葵青,,長安邨安海樓,1650
57,黃大仙,,翠竹花園 14座,1651
58,荃灣,,麗城花園 2期 1座,1652
59,荃灣,,荃威花園 E座,1653
60,屯門,,富健花園 9座,1654
61,沙田,,禾輋邨富和樓,1655
62,大埔,,汀角路下坑村,1656
63,油尖旺,,德利樓,1657
64,油尖旺,,金巴利大廈,1658
65,黃大仙,,高美樓,1659
66,北區,,雍盛苑雍萃閣,1660
67,深水埗,,順景閣,1661
68,黃大仙,,慈正邨正康樓,1662
69,屯門,,蝴蝶邨蝶聚樓,1663
70,中西區,,美菲閣 2座,1664
71,黃大仙,,黃大仙上邨耀善樓,1665
72,沙田,,顯徑邨顯富樓,1666
73,黃大仙,,慈正邨正怡樓,1667
74,黃大仙,,觀鳳樓,1668
75,黃大仙,,慈雲山慈樂邨樂信樓,1669
76,黃大仙,,彩虹邨錦雲樓,1671
77,觀塘,,油麗邨雍麗樓,1672
78,觀塘,,麗晶花園 1座,1673
79,黃大仙,,竹園南邨秀園樓,1677
80,黃大仙,,慈安苑安欣閣,1679
81,黃大仙,,順天邨天衡樓,1680
82,黃大仙,,鳳德邨硃鳳樓,1681
83,黃大仙,,慈雲山慈康邨康添樓,1682
84,黃大仙,,慈雲山慈康邨康添樓,1683
85,葵青,,葵芳邨葵仁樓,1684
86,黃大仙,,慈樂邨樂信樓,1686
87,黃大仙,,慈雲山慈愛苑愛聰閣,1687
88,黃大仙,,鳳德邨硃鳳樓,1689
89,觀塘,,麗晶花園 1座,1690
90,南區,,石排灣邨碧園樓,1691
91,大埔,,運頭塘邨運亨樓,1692
92,沙田,,博康邨博泰樓,1693
93,沙田,,廣源邨廣棉樓,1694
94,九龍城,,德朗邨德珊樓,1695
95,黃大仙,,慈愛苑愛勤閣,1698
96,黃大仙,,沙田坳邨順田樓,1699
97,南區,,黃竹坑南朗山道 29號,1700
98,灣仔,,譚臣道 112 號勝意大廈,1701
99,黃大仙,,慈愛苑愛勤閣,1702
100,黃大仙,,慈正邨正康樓,1703
101,黃大仙,,慈樂邨樂信樓,1704
102,黃大仙,,蒲英里 2-8 號慈華大廈,1705
103,黃大仙,,慈安苑安欣閣,1706
104,東區,,城市花園 8座,1707
105,南區,,漁光村順風樓,1708
106,黃大仙,,沙田坳邨順田樓,1709
107,黃大仙,,坪石邨金石樓,1710
108,元朗,,鴻發大樓,1712
109,沙田,,博康邨博泰樓,1713
110,深水埗,,喜雅 1座,1714
111,油尖旺,,通菜街 17號,1715
112,九龍城,,九龍城道 151 號,1716
113,油尖旺,,金巴利大廈,1717
114,黃大仙,,永發大廈,1718
115,黃大仙,,慈康邨康添樓,1719
116,黃大仙,,慈樂邨樂信樓,1720
117,油尖旺,,海溢閣,1721
118,黃大仙,,鳳德邨碧鳳樓,1722
119,九龍城,,黃埔花園 4 期棕櫚苑 6座,1723
120,油尖旺,,新填地街 616 號,1724
121,灣仔,,香港銅鑼灣皇冠假日酒店,1725
122,黃大仙,,鳳德邨黛鳳樓,1726
123,九龍城,,九龍城道 157-159 號寶成洋樓,1727
124,黃大仙,,慈正邨正安樓,1728
125,黃大仙,,慈愛苑愛寧閣,1730
126,屯門,,富泰邨秀泰樓,1731
127,深水埗,,麗翠苑麗榕閣,1732
128,油尖旺,,雲峰樓,1733
129,屯門,,山景邨景業樓,1734
130,黃大仙,,彩虹邨白雪樓,1735
131,黃大仙,,慈正邨正德樓,1736
132,葵青,,葵芳閣 2座,1737
133,觀塘,,匯景花園 2座,1738
134,油尖旺,,柯士甸道 37號創德樓,1739
135,黃大仙,,竹園北邨桃園樓,1740
136,沙田,,新港城 K座,1741
137,觀塘,,油麗邨雍麗樓,1742
138,屯門,,怡峰園 5座,1743
139,黃大仙,,慈愛苑愛仁閣,1744
140,東區,,興華(一)邨興翠樓,1745
141,油尖旺,,奶路臣街 1-1E 號源發大廈,1746
142,觀塘,,德田邨德禮樓,1747
143,黃大仙,,海港花園 3座,1748
144,南區,,海怡半島 4期 26座,1749
145,黃大仙,,竹園南邨貴園樓,1750
146,西貢,,裕明苑裕昌閣,1751
147,西貢,,曉嵐閣 6座,1752
148,九龍城,,美景街 2 號美景樓一期,1754
149,黃大仙,,慈民邨民泰樓,1755
150,黃大仙,,慈愛苑愛勤閣,1756
151,黃大仙,,衍慶街 2-32 號新蒲崗大廈,1757
152,黃大仙,,彩雲邨星辰樓,1758
153,深水埗,,榮昌邨榮俊樓,1759
154,九龍城,,黃埔花園棕櫚苑 6座,1760
155,黃大仙,,慈安苑安欣閣,1761
156,沙田,,錦鞍苑銀鞍閣,1762
157,屯門,,豐景園 5座,1763
158,黃大仙,,慈正邨正安樓,1764
159,九龍城,,黃埔街 18號,1765
160,油尖旺,,彌敦道 312 號美明大廈,1766
161,黃大仙,,彩輝邨彩華樓,1767
162,油尖旺,,安豪樓,1768
163,黃大仙,,海港花園 3座,1769
164,沙田,,富嘉花園 2座,1770
165,油尖旺,,中匯街 33號中興樓,1771
166,屯門,,澤豐花園澤國樓,1772
167,黃大仙,,慈民邨民裕樓,1773
168,黃大仙,,橫頭磡邨宏基樓,1774
169,黃大仙,,慈愛苑愛仁閣,1775
170,深水埗,,麗翠苑麗森閣,1776
171,九龍城,,浩明雅苑,1777
172,屯門,,嘉悅半島 2座,1778
173,黃大仙,,慈樂邨樂祥樓,1779
174,九龍城,,何文田邨綺文樓,1780
175,觀塘,,康柏苑龍柏閣,1781
176,油尖旺,,創德樓,1783
177,沙田,,頌安邨頌群樓,1784
178,沙田,,禾輋邨富和樓,1785
179,黃大仙,,慈愛苑愛寧閣,1786
180,觀塘,,牛頭角樂華(南)邨敏華樓,1787
181,觀塘,,彩福邨彩善樓,1792
182,元朗,,天恩邨恩穗樓,1795
183,屯門,,蝴蝶邨蝶聚樓,1797
184,黃大仙,,慈樂邨樂仁樓,1798
185,油尖旺,,月圓大廈,1799
186,觀塘,,觀塘花園大廈燕子樓,1802
187,黃大仙,,彩虹邨錦雲樓,1804
188,觀塘,,德田邨德盛樓,1805
189,大埔,,大埔中心一期 1座,1806
190,沙田,,美松苑盛松閣,1807
191,九龍城,,德朗邨德璋樓,1808
192,觀塘,,啟業邨啟樂樓,1809
