,地區,大廈名單,報告日期/曾有涉及個案最後到訪的日期,相關確診/疑似個案編號
0,觀塘,秀茂坪南邨秀旺樓,4833,
1,九龍城,愛民邨信民樓,4834,
2,元朗,水蕉新村,4835,
3,深水埗,石硤尾邨 22座,4838,
4,黃大仙,竹園南邨貴園樓,4839,
5,葵青,華豐園,4840,
6,屯門,兆康苑兆健閣,4841,
7,油尖旺,華美達華麗酒店,4843,
8,九龍城,勝利道 10A 號,4843,
9,九龍城,愛民邨信民樓,4844,
10,東區,峰華邨曉峰樓,4845,
11,油尖旺,旺角維景酒店,4846,
12,油尖旺,華美達華麗酒店,4847,
13,油尖旺,華美達華麗酒店,4848,
14,葵青,香港荃灣絲麗酒店,4849,
15,油尖旺,餘慶大廈,4850,
16,北區,華心邨華勉樓,4851,
17,油尖旺,旺角維景酒店,4852,
18,黃大仙,鳳德邨雪鳳樓,4853,
19,北區,華心邨華勉樓,4854,
20,九龍城,芝蘭苑,4855,
21,南區,薄扶林村,4856,
22,西貢,和明苑和逸閣,4857,
23,元朗,大井圍,4858,
24,離島,香港天際萬豪酒店,4860,
25,油尖旺,頌賢花園 3座,4861,
26,黃大仙,竹園(南)邨貴園樓,4862,
27,葵青,華豐園,4863,
28,葵青,華豐園,4864,
29,離島,香港天際萬豪酒店,4865,
30,離島,滿東邨滿康樓,4866,
31,油尖旺,港景峰 1座,4867,
32,深水埗,元州邨元逸樓,4868,
33,黃大仙,鳳德邨雪鳳樓,4869,
34,元朗,高埔村,4870,
35,油尖旺,帝樂文娜公館,4870,
36,屯門,小欖精神病治療中心,4871,
37,油尖旺,港景峰 1座,4872,
38,油尖旺,港景峰 1座,4873,
39,荃灣,如心海景酒店暨會議中心,4874,
40,元朗,天耀(二)邨耀泰樓,4875,
41,西貢,壁屋監獄,4877,
42,屯門,青山灣入境事務中心,4877,
43,灣仔,灣仔香港諾富特世紀酒店,4878,
44,黃大仙,彩雲(二)邨啟輝樓,4879,
45,荃灣,三和樓,4880,
46,沙田,上徑口村,4881,
47,荃灣,石圍角邨石蘭樓低座,4882,
48,葵青,大窩口邨富邦樓,4884,
49,觀塘,康柏苑祥柏閣,4885,
50,黃大仙,彩虹邨錦雲樓,4886,
51,西貢,日出康城 4期 B晉海 II 5A 座,4887,
52,沙田,新翠邨新芳樓,4888,
53,葵青,大窩口邨富邦樓,4889,
54,葵青,大窩口邨富邦樓,4890,
55,沙田,隆亨邨慧心樓,4892,
56,屯門,富泰邨美泰樓,4893,
57,屯門,安定邨定康樓高座,4894,
58,荃灣,香港遠東絲麗酒店,4895,
59,灣仔,銅鑼灣利景酒店,4896,
60,沙田,新翠邨新芳樓,4897,
61,觀塘,秀茂坪南邨秀旺樓,4898,
62,沙田,隆亨邨慧心樓,4899,
63,屯門,山景邨景麗樓,4901,
64,觀塘,秀茂坪南邨秀旺樓,4910,
65,油尖旺,廟街 15號,4912,
66,元朗,天慈邨慈屏樓,4914,
67,油尖旺,廟街 15號,4918,
68,西貢,康盛花園 5座,4922,
69,深水埗,泓景臺 3期 5座,4924,
70,油尖旺,通菜街 199 號,4926,
71,屯門,友愛邨愛廉樓低座,4927,
72,觀塘,油麗邨雅麗樓,4928,
73,觀塘,油麗邨雅麗樓,4933,
74,觀塘,油麗邨雅麗樓,4934,
75,東區,香港維港凱悅尚萃酒店,4934,
76,觀塘,油麗邨雅麗樓,4935,
77,沙田,豐盛苑榮盛閣,4936,
78,葵青,浩景臺 4座,4937,
79,黃大仙,樂富邨樂民樓,4938,
80,油尖旺,官涌大樓,4939,
81,油尖旺,旺角維景酒店,4940,
82,油尖旺,廟街 15號,4941,
83,屯門,大興邨興泰樓,4942,
84,葵青,浩景臺 4座,4944,
85,葵青,浩景臺 4座,4945,
86,屯門,山景邨景榮樓,4946,
87,葵青,荔景紀律部隊宿舍二座,4947,
88,屯門,友愛邨愛廉樓低座,4948,
89,深水埗,麗翠苑麗柏閣,4956,
90,深水埗,幸福邨福明樓,4957,
91,屯門,山景邨景榮樓,4958,
92,深水埗,昇悅居 7座,4959,
93,深水埗,昇悅居 7座,4960,
94,屯門,山景邨景榮樓,4962,
95,油尖旺,香港九龍諾富特酒店,4963,
96,油尖旺,官涌大樓,4964,
97,黃大仙,樂富邨樂民樓,4965,
98,屯門,友愛邨愛廉樓低座,4966,
99,九龍城,德威大廈 2期,4967,
100,屯門,友愛邨愛暉樓 1座,4968,
101,屯門,友愛邨愛暉樓 1座,4969,
102,屯門,三聖邨滿漁樓,4970,
103,元朗,洪水橋石埗村,4971,
104,屯門,兆禧苑樂禧閣,4972,
105,深水埗,石硤尾邨美賢樓,4977,
106,屯門,兆禧苑樂禧閣,4979,
107,南區,如心南灣海景酒店,4980,
108,屯門,兆禧苑樂禧閣,4981,
109,深水埗,昇悅居 7座,4982,
110,深水埗,麗翠苑麗柏閣,4983,
111,油尖旺,香港九龍諾富特酒店,4984,
112,元朗,天慈邨慈屏樓,4988,
113,觀塘,油塘邨美塘樓,4989,
114,黃大仙,樂富邨樂民樓,4990,
115,油尖旺,砵蘭街 300 號,4992,
116,深水埗,石硤尾邨美賢樓,4993,
117,屯門,大興邨興輝樓,4994,
118,東區,渣華道市政大廈,"2299, 2468, 4341, 4719",20/08/2020
119,灣仔,鵝頸街市,"2387, 2857, 3027, 3384, 4624",20/08/2020
120,九龍城,九龍城法院大樓,"3310, 3383, 4641",20/08/2020
121,油尖旺,得寶大廈,"4569, 4637",20/08/2020
122,油尖旺,友誠商業中心 大家樂,"4573, 4637",20/08/2020
