,地區,大廈名單,報告日期/曾有涉及個案最後到訪的日期,相關確診/疑似個案編號
0,沙田,翠嶺山莊 2座,5107,
1,油尖旺,最佳盛品酒店尖沙咀,5110,
2,油尖旺,立德大樓,5110,
3,葵青,長宏邨宏勇樓,5111,
4,沙田,翠嶺山莊 2座,5112,
5,離島,香港天際萬豪酒店,5113,
6,油尖旺,君怡酒店,5114,
7,葵青,藍澄灣 5座,5122,
8,油尖旺,豪麗大廈,5123,
9,油尖旺,香港仕德福山景酒店,5123,
10,油尖旺,立德大樓,5124,
11,油尖旺,立德大樓,5125,
12,東區,富家閣,5126,
13,油尖旺,君怡酒店,5130,
14,油尖旺,豪麗大廈,5130,
15,油尖旺,砵蘭街 177A號,5131,
16,灣仔,快添大廈,5132,
17,屯門,龍門居 15座,5133,
18,觀塘,油翠苑泳美閣,5135,
19,油尖旺,駿發花園 3座,5136,
20,屯門,寶田邨 6座,5137,
21,葵青,國寶之家,5140,
22,油尖旺,帝苑酒店,5141,
23,西貢,健明邨健晴樓,5143,
24,西貢,健明邨健晴樓,5144,
25,離島,富豪機場酒店,5145,
26,黃大仙,康強苑,5148,
27,葵青,國寶之家,5149,
28,西貢,健明邨健晴樓,5150,
29,葵青,國寶之家,5151,
30,葵青,國寶之家,5152,
31,葵青,國寶之家,5153,
32,葵青,國寶之家,5154,
33,葵青,國寶之家,5155,
34,葵青,國寶之家,5156,
35,葵青,國寶之家,5157,
36,葵青,國寶之家,5158,
37,葵青,國寶之家,5159,
38,葵青,國寶之家,5160,
39,東區,賽西湖大廈 6座,5161,
40,離島,映灣園 3期悅濤軒 9座,5163,
41,屯門,安定邨定龍樓,5164,
42,油尖旺,駿發花園 3座,5165,
43,深水埗,基隆街 108號,5166,
44,大埔,新峰花園 15座,5169,
45,觀塘,秀茂坪邨秀逸樓,5170,
46,葵青,國寶之家,5174,
47,深水埗,明德大廈,5175,
48,離島,映灣園 3期悅濤軒 9座,5176,
49,葵青,國寶之家,5179,
50,葵青,國寶之家,5180,
51,油尖旺,華美達華麗酒店,5182,
52,東區,北角 M1酒店,5183,
53,九龍城,九龍海逸君綽酒店,5184,
54,葵青,國寶之家,5185,
55,深水埗,蘇屋邨彩雀樓,5186,
56,葵青,國寶之家,5187,
57,離島,愉景灣 4期蘅峯倚濤軒,5189,
58,西貢,日出康城 2B期領峯 8座 R,5190,
59,離島,愉景灣 4期蘅峯倚濤軒,5191,
60,北區,天平邨天喜樓,5193,
61,荃灣,悅來酒店,5193,
62,西貢,天晉第 8座,5195,
63,九龍城,九龍海逸君綽酒店,5197,
64,荃灣,香港遠東絲麗酒店,5198,
65,觀塘,碧麗苑 A座,5199,
66,西貢,天晉第 8座,5200,
67,荃灣,友聯大廈,5201,
68,灣仔,灣仔帝盛酒店,5202,
69,離島,藍天海岸 1期 2座,5205,
70,西貢,天晉 8座,5206,
71,西貢,飛鵝花園,5207,
72,灣仔,華麗銅鑼灣酒店,5208,
73,油尖旺,華美達華麗酒店,5209,
74,油尖旺,最佳盛品酒店尖沙咀,5213,
75,油尖旺,華美達華麗酒店,5214,
76,灣仔,頤庭酒店銅鑼灣,5215,
77,西貢,景林邨景榆樓,5216,
78,南區,薄扶林花園 6座,5217,
79,油尖旺,帝樂文娜公館,5218,
80,離島,富豪機場酒店,5231,
81,油尖旺,帝樂文娜公館,5234,
82,油尖旺,帝樂文娜公館,5235,
83,九龍城,海灣軒海景酒店,5236,
84,屯門,屯門鄉事會路 113號,"5049, 5057",21/09/2020
85,油尖旺,利就商業大廈 China Secret,"5098, 5107, 5141, 5148, 5175",23/09/2020
86,九龍城,侯王道 39-43號,"4938, 4965, 5098",28/09/2020
87,油尖旺,港威酒店,"5164, 5175, 5193, 5201",28/09/2020
88,油尖旺,華懋金馬倫中心 Virgo Bar & Restaurant,"5148, 5175",01/10/2020
89,觀塘,鯉魚門市政大廈,"2634, 2647, 2656, 3908, 4800, 4928, 5135",02/10/2020
90,油尖旺,香港帝苑酒店 Le Soleil,5132,03/10/2020
91,油尖旺,永安廣場,5132,03/10/2020
92,屯門,雅都商場 譚仔三哥,5133,03/10/2020
93,屯門,仁愛堂鄭耀源紀念健 體中心,5133,03/10/2020
94,油尖旺,永安九龍中心 聯邦金閣酒家,5136,03/10/2020
95,葵青,石蔭商場 大快活,5149,03/10/2020
96,灣仔,Tower 535,5161,03/10/2020
97,北區,和興體育館,5193,03/10/2020
98,屯門,金銘大廈 金銘潮州粉麵,5133,04/10/2020
99,屯門,龍門居 雲貴軒米線專門店,5133,04/10/2020
100,油尖旺,西洋菜南街 158號,5135,04/10/2020
101,油尖旺,豉油街 27號 B 及 C,5136,04/10/2020
102,葵青,石蔭商場 麥當勞,5149,04/10/2020
103,灣仔,合和中心,5161,04/10/2020
104,離島,航膳東路 13號,5164,04/10/2020
105,西貢,彩明商場 譚仔雲南米線,5200,04/10/2020
106,西貢,富康花園商場,5206,04/10/2020
107,西貢,TKO Spot,5206,04/10/2020
108,西貢,將軍澳廣場,5206,04/10/2020
109,屯門,愛定商場,"4820, 4894, 4927, 4948, 4968, 4969, 5002, 5164",05/10/2020
110,觀塘,秀茂坪商場,5143,05/10/2020
111,葵青,光輝樓 黃金冰室,5149,05/10/2020
112,油尖旺,香港帝苑酒店 Sabatini意大利餐廳,5163,05/10/2020
113,觀塘,觀塘偉業街 223至 231號宏利金融中心 A 座,5175,05/10/2020
114,屯門,香港專業教育學院 (屯門),5193,05/10/2020
115,屯門,青年學院(屯門),5193,05/10/2020
116,西貢,寶盈花園商場 中華小廚,5195,05/10/2020
117,西貢,普通道 1794A號,5200,05/10/2020
118,西貢,彩明商場(擴建部分),5150,06/10/2020
119,大埔,大埔綜合大樓 東記上海麵,5169,06/10/2020
120,中西區,國際金融中心商場,5200,06/10/2020
121,中西區,環球大廈,5200,06/10/2020
122,灣仔,養和醫院,"5135, 5136, 5137, 5166",07/10/2020
123,大埔,大埔超級城 D區 豪宴薈,5169,07/10/2020
124,大埔,新達廣場 牛気,5169,07/10/2020
125,深水埗,汝州街 204-206號 南昌冰室,5175,07/10/2020
126,離島,映灣薈,5176,07/10/2020
127,西貢,寶盈花園地下 11A號 舖,5195,07/10/2020
128,油尖旺,香港帝苑酒店 雅苑座,5169,08/10/2020
129,油尖旺,香港帝苑酒店,5170,08/10/2020
130,西貢,裕明苑裕昌閣,"5200, 5206",09/10/2020
131,油尖旺,香港文化中心,5205,09/10/2020
132,灣仔,入境事務大樓,5205,09/10/2020
133,西貢,寶盈花園地下 12號舖,"5200, 5206",10/10/2020
134,離島,亞洲空運中心,5201,10/10/2020
135,油尖旺,港威商場 cookedDeli by city'super,5205,10/10/2020
136,油尖旺,北京道一號,5205,10/10/2020
137,南區,深灣 9號 8座,5205,10/10/2020
138,中西區,置地廣場 Zuma,5207,10/10/2020
139,離島,東薈城名店倉,5205,11/10/2020
140,九龍城,合誠商業大廈 中國基 督教播道會樂泉堂,5216,11/10/2020
141,九龍城,高山劇場 康姨小廚,5216,11/10/2020
142,油尖旺,好時中心,5207,12/10/2020
143,深水埗,李鄭屋邨孝慈樓 香港 心理衞生會李鄭屋宿 舍,5216,12/10/2020
144,沙田,新城市廣場一期 大家樂,5216,12/10/2020
