,地區,大廈名單,報告日期/曾有涉及個案最後到訪的日期,相關確診/疑似個案編號
0,油尖旺,,Grand Austin 2座,1276
1,北區,,御林皇府,1276
2,油尖旺,,福祥樓,1283
3,葵青,,荃灣帝盛酒店,內地當局通報的 9宗個案
4,觀塘,,安達邨禮達樓,1289
5,黃大仙,,彩輝邨彩華樓,1291
6,沙田,,禾輋邨德和樓,1292
7,沙田,,禾輋邨美和樓,1293
8,沙田,,水泉澳邨明泉樓,1294
9,黃大仙,,彩輝邨彩華樓,1295
10,屯門,,兆隆苑,1296
11,油尖旺,,橡樹街 39A號櫻桃大廈,1297
12,油尖旺,,凱帆軒第 3座,1297
13,黃大仙,,蒲明里 6、8、10、12號及蒲惠里 11號,1298
14,葵青,,荃灣帝盛酒店,1299
15,葵青,,荃灣帝盛酒店,1300
16,黃大仙,,竹園南邨麗園樓,1301
17,黃大仙,,蒲明里 6、8、10、12號及蒲惠里 11號,1302
18,黃大仙,,彩輝邨彩華樓,1304
19,觀塘,,坪石邨玉石樓,1305
20,黃大仙,,慈正邨正遠樓,1306
21,黃大仙,,蒲明里 6、8、10、12號及蒲惠里 11號,1307
22,葵青,,荃灣帝盛酒店,1309
23,黃大仙,,慈華里 5號,1310
24,黃大仙,,萬年戲院大廈,1311
25,黃大仙,,高美樓 A座,1312
26,荃灣,,灣景花園 1座,1313
27,油尖旺,,海富苑海韻閣,1314
28,黃大仙,,鳳德邨碧鳳樓,1315
29,黃大仙,,蒲明里 6、8、10、12號及蒲惠里 11號,1316
30,葵青,,葵盛西村 10座,1317
31,灣仔,,禮頓山 3座,1319
32,荃灣,,悅來酒店,1320
33,觀塘,,彩福邨彩歡樓,1321
34,黃大仙,,彩輝邨彩華樓,1322
35,黃大仙,,蒲明里 6、8、10、12號及蒲惠里 11號,1323
36,葵青,,葵芳邨葵喜樓,1324
37,灣仔,,香港銅鑼灣皇冠假日酒店,1325
38,灣仔,,香港銅鑼灣皇冠假日酒店,1326
39,觀塘,,順安邨安頌樓,1329
40,黃大仙,,鳳德邨碧鳳樓,1331
41,黃大仙,,鳳德邨碧鳳樓,1332
42,離島,,藍天海岸影岸.紅 A座,1333
43,黃大仙,,蒲明里 6、8、10、12號及蒲惠里 11號,1334
44,黃大仙,,蒲明里 6、8、10、12號及蒲惠里 11號,1335
45,黃大仙,,蒲明里 6、8、10、12號及蒲惠里 11號,1336
46,黃大仙,,蒲明里 6、8、10、12號及蒲惠里 11號,1337
47,黃大仙,,蒲明里 6、8、10、12號及蒲惠里 11號,1338
48,黃大仙,,蒲明里 6、8、10、12號及蒲惠里 11號,1339
49,黃大仙,,蒲明里 6、8、10、12號及蒲惠里 11號,1340
50,黃大仙,,蒲明里 6、8、10、12號及蒲惠里 11號,1341
51,黃大仙,,蒲明里 6、8、10、12號及蒲惠里 11號,1342
52,黃大仙,,蒲明里 6、8、10、12號及蒲惠里 11號,1343
53,黃大仙,,蒲明里 6、8、10、12號及蒲惠里 11號,1344
54,黃大仙,,蒲明里 6、8、10、12號及蒲惠里 11號,1345
55,黃大仙,,蒲明里 6、8、10、12號及蒲惠里 11號,1346
56,黃大仙,,蒲明里 6、8、10、12號及蒲惠里 11號,1347
57,黃大仙,,蒲明里 6、8、10、12號及蒲惠里 11號,1348
58,黃大仙,,蒲明里 6、8、10、12號及蒲惠里 11號,1349
59,黃大仙,,蒲明里 6、8、10、12號及蒲惠里 11號,1350
60,黃大仙,,蒲明里 6、8、10、12號及蒲惠里 11號,1351
61,黃大仙,,蒲明里 6、8、10、12號及蒲惠里 11號,1352
62,黃大仙,,蒲明里 6、8、10、12號及蒲惠里 11號,1353
63,黃大仙,,蒲明里 6、8、10、12號及蒲惠里 11號,1354
64,西貢,,善明邨善智樓,1356
65,黃大仙,,慈正邨正暉樓,1357
66,黃大仙,,慈正邨正暉樓,1358
67,黃大仙,,慈正邨正暉樓,1359
68,黃大仙,,蒲明里 6、8、10、12號及蒲惠里 11號,1360
69,黃大仙,,彩輝邨彩華樓,1361
70,灣仔,,香港銅鑼灣皇冠假日酒店,1362
71,油尖旺,,海富苑海韻閣,1364
72,黃大仙,,慈安苑安康閣,1365
73,元朗,,水蕉新村,1366
74,九龍城,,土瓜灣立基大廈,1368
75,黃大仙,,彩輝邨彩華樓,1371
76,沙田,,禾輋邨美和樓,1372
77,黃大仙,,彩輝邨彩華樓,1374
78,西貢,,天晉一期 7座,1375
79,觀塘,,安達邨孝達樓,1376
80,沙田,,水泉澳邨明泉樓,1377
81,沙田,,水泉澳邨明泉樓,1378
82,沙田,,水泉澳邨明泉樓,1379
83,沙田,,水泉澳邨明泉樓,1380
84,沙田,,水泉澳邨明泉樓,1381
85,沙田,,水泉澳邨明泉樓,1382
