,地區,大廈名單,報告日期/曾有涉及個案最後到訪的日期,相關確診/疑似個案編號
0,油尖旺,華美達華麗酒店,5258,
1,東區,嘉亨灣 1座,5259,
2,中西區,上環奧華·時尚精品酒店,5260,
3,離島,香港天際萬豪酒店,5261,
4,離島,富豪機場酒店,5263,
5,灣仔,銅鑼灣迷你酒店,5269,
6,中西區,宏基國際賓館,5270,
7,葵青,荃灣帝盛酒店,5279,
8,離島,映灣園聽濤軒 15座,5281,
9,葵青,荃灣帝盛酒店,5282,
10,離島,大灣南,5283,
11,油尖旺,最佳盛品酒店尖沙咀,5285,
12,東區,南豐新邨 9座,5288,
13,油尖旺,華美達華麗酒店,5289,
14,中西區,香港萬怡酒店,5290,
15,離島,香港愉景灣酒店,5292,
16,西貢,富康花園 9座,5293,
17,油尖旺,香港海景絲麗酒店,5294,
18,葵青,荃灣帝盛酒店,5297,
19,東區,華美達盛景酒店,5303,
20,東區,華美達盛景酒店,5304,
21,荃灣,香港荃灣絲麗酒店,5310,
22,九龍城,樂民新村樂智樓,5312,
23,南區,Kaza - Stanley,5313,
24,中西區,華美達海景酒店,5314,
25,灣仔,銅鑼灣利景酒店,5315,
26,油尖旺,最佳盛品酒店尖沙咀,5316,
27,中西區,華美達海景酒店,5317,
28,油尖旺,華美達華麗酒店,5318,
29,東區,清華街 10-16號,5321,
30,灣仔,銅鑼灣利景酒店,5326,
31,離島,諾富特東薈城酒店,5328,
32,油尖旺,東方泛達酒店,5331,
33,離島,海景渡假樂園,5332,
34,大埔,大埔圍頭村,5332,
35,大埔,廣褔邨廣義樓,5336,
36,大埔,圍頭村,5337,
37,大埔,富善邨善鄰樓,5338,
38,東區,港島海逸君綽酒店,5340,
39,東區,港島海逸君綽酒店,5341,
40,大埔,圍頭村,5342,
41,灣仔,人和悅大廈,5343,
42,油尖旺,香港海景絲麗酒店,5344,
43,油尖旺,華美達華麗酒店,5345,
44,灣仔,養和醫院,"5135, 5136, 5137, 5166",07/10/2020
45,油尖旺,香港帝苑酒店,"5170, 5240",08/10/2020
46,西貢,裕明苑裕昌閣,"5200, 5206",09/10/2020
47,西貢,寶盈花園地下 12號舖,"5200, 5206",10/10/2020
48,屯門,青海圍 8號 A1 & A2 東哥點心火鍋第六分店,5281,20/10/2020
49,屯門,新墟街市,5281,20/10/2020
50,離島,逸東商場一期 譚仔三哥米線,5281,21/10/2020
51,中西區,皇后大道中 340號,5293,21/10/2020
52,油尖旺,萬利商業大廈,5288,22/10/2020
53,九龍城,松亭閣,5288,22/10/2020
54,中西區,兆英商業大廈,"5293, 5312",23/10/2020
55,灣仔,港灣道體育館,5321,23/10/2020
56,東區,新都城大廈 富臨皇宮 (北角店),5321,24/10/2020
57,離島,梅窩熟食市場 幾好餐廳,5332,26/10/2020
58,離島,涌口街 1號 德仔記,5332,26/10/2020
59,灣仔,灣仔道 203號 新森林焗の專門店,5312,27/10/2020
60,離島,梅窩熟食市場 順興海鮮飯店,5332,27/10/2020
61,觀塘,啟業商場熟食亭 德源極上串王,5321,28/10/2020
62,大埔,中嘉閣,5332,28/10/2020
63,灣仔,銅鑼灣百德新街 22-36號名珠城,5338,28/10/2020
64,中西區,皇后大道中 99號,5343,28/10/2020
65,中西區,信德中心西座,5321,29/10/2020
66,北區,囍逸 譚仔雲南米線,5337,29/10/2020
67,大埔,昌運中心商場 大榮樺,5336,29/10/2020
68,中西區,中環花園道 3號,5343,29/10/2020
69,大埔,廣福邨廣福商場 大家 樂,5336,30/10/2020
70,北區,聯興街 3號 台茶店,5337,30/10/2020
71,大埔,美菱居 旭川居食屋,5336,30/10/2020
72,油尖旺,旺角警署,5331,30/10/2020
73,大埔,汀角路 同信士多,5337,30/10/2020
74,葵青,香港專業教育學院(青 衣),5342,30/10/2020
75,南區,香葉道 1號,"5332, 5342",31/10/2020
76,黃大仙,聯合道 182-188號 食 棧,5337,31/10/2020
77,大埔,廣福道 88號 三不館車 仔麵,5336,31/10/2020
78,灣仔,麥當勞跑馬地景光街 19-21號珍慶樓,5343,01/11/2020
