,地區,大廈名單,報告日期/曾有涉及個案最後到訪的日期,相關確診/疑似個案編號
0,深水埗,長沙灣邨長泰樓,4409,
1,觀塘,秀茂坪南邨秀德樓,4410,
2,沙田,碩門邨豐碩樓,4411,
3,屯門,田景邨田裕樓,4412,
4,荃灣,樂悠居,4413,
5,葵青,葵涌貨櫃碼頭,4414,
6,離島,柏利邨,4415,
7,南區,石排灣邨碧朗樓,4416,
8,屯門,兆麟苑詠麟閣,4417,
9,葵青,葵涌貨櫃碼頭,4418,
10,九龍城,美善同道 99號,4419,
11,葵青,葵涌貨櫃碼頭,4420,
12,屯門,悅湖山莊 12座,4421,
13,北區,河上鄉,4422,
14,北區,河上鄉,4423,
15,大埔,太和邨新和樓,4424,
16,九龍城,家維邨家禮樓,4425,
17,元朗,朗屏邨賀屏樓,4426,
18,東區,五洲大廈,4427,
19,黃大仙,慈康邨康健樓,4428,
20,沙田,金獅花園 1期金康閣,4429,
21,屯門,田景邨田裕樓,4430,
22,屯門,田景邨田裕樓,4431,
23,元朗,好順泰大廈A座,4432,
24,元朗,朗屏邨賀屏樓,4433,
25,元朗,良材大樓 C座,4434,
26,沙田,富豪花園雅仕閣,4435,
27,南區,利東邨東昌樓,4436,
28,東區,愛東邨愛澤樓,4437,
29,大埔,富善邨善翠樓,4438,
30,大埔,富善邨善翠樓,4439,
31,屯門,龍門居 11座,4440,
32,屯門,海翠花園 3座,4441,
33,深水埗,永隆街 1號,4442,
34,葵青,葵涌貨櫃碼頭,4443,
35,葵青,葵涌貨櫃碼頭,4444,
36,葵青,葵涌貨櫃碼頭,4445,
37,屯門,良景邨良偉樓,4446,
38,沙田,桂地新村,4447,
39,屯門,大興花園 2期 1座,4448,
40,沙田,新翠邨新芳樓,4449,
41,葵青,葵盛西邨 6座,4450,
42,屯門,湖景邨湖月樓,4451,
43,屯門,欣田邨綠田樓,4452,
44,元朗,朗景臺 2座,4453,
45,葵青,青逸酒店,4454,
46,葵青,葵涌貨櫃碼頭,4454,
47,屯門,三聖邨進漁樓,4455,
48,元朗,天恒邨恒卓樓,4456,
49,葵青,祖堯邨啟謙樓,4457,
50,黃大仙,彩雲邨白鳳樓,4458,
51,屯門,瓏門 1座,4459,
52,南區,仁正大廈,4460,
53,屯門,寶田邨 2座,4461,
54,屯門,湖景邨湖月樓,4462,
55,葵青,金恆樓,4463,
56,屯門,豐連 2座,4467,
57,西貢,海嵐居,4468,
58,九龍城,黃埔花園 9期百合苑 8座,4469,
59,東區,曉翠苑雅翠閣,4470,
60,黃大仙,鳳德邨硃鳳樓,4471,
61,元朗,屏會街 19號幸福樓,4472,
62,九龍城,Oasis Kai Tak 5座,4473,
63,深水埗,蘇屋邨劍蘭樓,4474,
64,東區,富欣花園 5座,4475,
65,深水埗,普陞閣,4476,
66,九龍城,Oasis Kai Tak 5座,4477,
67,油尖旺,鴻禧大廈,4478,
68,深水埗,金輝樓,4479,
69,屯門,海翠花園 2座,4480,
70,油尖旺,翠園大樓一期,4481,
71,油尖旺,長興大廈,4482,
72,觀塘,秀茂坪邨秀華樓,4491,
73,元朗,采葉庭 7座,4492,
74,東區,富欣花園 5座,4493,
75,北區,河上鄉,4494,
76,葵青,荔欣苑荔影閣,4495,
77,元朗,天逸邨逸池樓,4496,
78,九龍城,美善同道 99號,4497,
79,深水埗,義華大廈,4498,
80,深水埗,義華大廈,4499,
81,屯門,山景邨景貴樓高座,4500,
82,北區,河上鄉,4501,
83,黃大仙,竹園北邨柏園樓,4502,
84,中西區,同興樓,4503,
85,葵青,長安邨安潮樓,4504,
86,沙田,薈蕎,4505,
87,元朗,天悅邨悅榮樓,4510,
88,元朗,翹翠峰 6座,4512,
89,九龍城,愛民邨建民樓,4513,
90,屯門,田景邨田裕樓,4514,
91,離島,愉景灣 4期蘅峰蘅安徑庭安閣,4515,
92,屯門,寶塘下村,4517,
93,元朗,屏會街 19號幸福樓,4518,
94,葵青,石蔭東邨蔭興樓,4519,
95,北區,河上鄉,4520,
96,元朗,蝶翠峰 12座,4521,
97,觀塘,德福花園 C1座,4522,
98,深水埗,蘇屋邨劍蘭樓,4523,
99,觀塘,高翔苑高安閣,4524,
100,深水埗,蘇屋邨劍蘭樓,4525,
101,東區,興華(一)邨美華樓,4526,
